tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad325fffff,20,20,8,0,51.51329597840317,-0.1223935480760955,531.415,"POLYGON ((-0.1211689494714793 51.51776999100632, -0.1278781214559564 51.51657677751168, -0.129102239577905 51.512102512397384, -0.1236179677558104 51.50882172793671, -0.1169098629679935 51.51001498239984, -0.1156849629172356 51.514488980339976, -0.1211689494714793 51.51776999100632))",7,True,True,True,445
88195da4d3fffff,30,30,8,0,51.521050804733605,-0.1266538244336612,531.415,"POLYGON ((-0.1254293484729426 51.52552459402137, -0.1321395879191482 51.524331421397896, -0.1333635832229108 51.51985737960141, -0.1278781214559564 51.51657677751168, -0.1211689494714793 51.51776999100632, -0.1199441719038596 51.52224376570438, -0.1254293484729426 51.52552459402137))",7,True,True,True,174
88195da499fffff,39,39,8,0,51.51538309988355,-0.1345873996509167,531.415,"POLYGON ((-0.1333635832229108 51.51985737960141, -0.1400734480900305 51.51866349027133, -0.1412967838748579 51.514188958085406, -0.1358110372412646 51.51090858228601, -0.129102239577905 51.512102512397384, -0.1278781214559564 51.51657677751168, -0.1333635832229108 51.51985737960141))",7,True,True,True,687
88195da4d7fffff,56,56,8,0,51.52313778454856,-0.1388499334922011,531.415,"POLYGON ((-0.1376262400432606 51.52761184087534, -0.14433717237912 51.52641799222921, -0.1455603850105172 51.52194368343691, -0.1400734480900305 51.51866349027133, -0.1333635832229108 51.51985737960141, -0.1321395879191482 51.524331421397896, -0.1376262400432606 51.52761184087534))",7,True,True,True,199
88195da49dfffff,66,66,8,0,51.51746913670684,-0.1467834188535475,531.415,"POLYGON ((-0.1455603850105172 51.52194368343691, -0.1522709422925054 51.520749118026366, -0.1534934953318697 51.516274318871396, -0.1480062739463062 51.512994352080774, -0.1412967838748579 51.514188958085406, -0.1400734480900305 51.51866349027133, -0.1455603850105172 51.52194368343691))",7,True,True,True,262
89194ad3243ffff,20,20-0,9,1,51.513295978403185,-0.12239354807609557,200.821,"POLYGON ((-0.1228271494227021 51.515042990234434, -0.1249188803397323 51.51406289430795, -0.12448521467465 51.51231586108872, -0.1219599748637756 51.5115489443326, -0.1198683383942746 51.512529019685154, -0.1203018472885261 51.51427603236634, -0.1228271494227021 51.515042990234434))",7,True,True,,69
89194ad3247ffff,20,20-1,9,1,51.51078198476735,-0.11943485762791499,200.821,"POLYGON ((-0.1198683383942746 51.512529019685154, -0.1219599748637756 51.5115489443326, -0.121526429783032 51.50980188802585, -0.1190014049867579 51.509034927616064, -0.1169098629679986 51.51001498239986, -0.1173432512951748 51.51176201816077, -0.1198683383942746 51.512529019685154))",7,True,True,,50
89194ad324bffff,20,20-2,9,1,51.51308273502882,-0.12701057705972368,200.821,"POLYGON ((-0.1274443351843037 51.51482976739256, -0.1295360620180222 51.51384956614588, -0.129102239577905 51.512102512397384, -0.1265768470794996 51.511335680423414, -0.12448521467465 51.51231586108872, -0.1249188803397323 51.51406289430795, -0.1274443351843037 51.51482976739256))",7,True,True,,113
89194ad324fffff,20,20-3,9,1,51.51056880563061,-0.12405157714757449,200.821,"POLYGON ((-0.12448521467465 51.51231586108872, -0.1265768470794996 51.511335680423414, -0.1261431452409716 51.509588603579616, -0.1236179677558104 51.50882172793671, -0.121526429783032 51.50980188802585, -0.1219599748637756 51.5115489443326, -0.12448521467465 51.51231586108872))",7,True,True,,104
89194ad3253ffff,20,20-4,9,1,51.51602302280775,-0.12073538431335411,200.821,"POLYGON ((-0.1211689494714793 51.51776999100632, -0.1232607789062804 51.51678997982327, -0.1228271494227021 51.515042990234434, -0.1203018472885261 51.51427603236634, -0.1182101123167248 51.51525602297771, -0.118643585016467 51.51700299202748, -0.1211689494714793 51.51776999100632))",7,True,True,,26
89194ad3257ffff,20,20-5,9,1,51.513509031687775,-0.11777666774385379,200.821,"POLYGON ((-0.1182101123167248 51.51525602297771, -0.1203018472885261 51.51427603236634, -0.1198683383942746 51.512529019685154, -0.1173432512951748 51.51176201816077, -0.1152516107895486 51.512741988205654, -0.1156849629172356 51.514488980339976, -0.1182101123167248 51.51525602297771))",7,True,True,,25
89194ad325bffff,20,20-6,9,1,51.515809905285174,-0.12535257414546075,200.821,"POLYGON ((-0.1257862960945721 51.51755689401729, -0.1278781214559564 51.51657677751168, -0.1274443351843037 51.51482976739256, -0.1249188803397323 51.51406289430795, -0.1228271494227021 51.515042990234434, -0.1232607789062804 51.51678997982327, -0.1257862960945721 51.51755689401729))",7,True,True,,73
89195da4d23ffff,30,30-0,9,1,51.52105080473359,-0.12665382443367654,200.821,"POLYGON ((-0.1270876308290216 51.52279772671153, -0.1291796491802681 51.521817674369494, -0.1287457784512444 51.520070731003244, -0.1262200461897469 51.51930386050114, -0.1241281222951245 51.5202838922611, -0.1245618362057668 51.522030815103854, -0.1270876308290216 51.52279772671153))",0,True,True,,9
89195da4d27ffff,30,30-1,9,1,51.51853694716654,-0.12369443652954654,200.821,"POLYGON ((-0.1241281222951245 51.5202838922611, -0.1262200461897469 51.51930386050114, -0.1257862960945721 51.51755689401729, -0.1232607789062804 51.51678997982327, -0.1211689494714793 51.51776999100632, -0.1216025427655304 51.519516936958915, -0.1241281222951245 51.5202838922611))",7,True,True,,41
89195da4d2bffff,30,30-2,9,1,51.520837558665974,-0.13127163331311964,200.821,"POLYGON ((-0.1317055965340409 51.52258450116187, -0.1337976107745285 51.52160434348236, -0.1333635832228955 51.51985737960142, -0.1308376982537789 51.51909059391329, -0.1287457784512444 51.520070731003244, -0.1291796491802681 51.521817674369494, -0.1317055965340409 51.52258450116187))",0,True,True,,12
89195da4d2fffff,30,30-3,9,1,51.518323765382924,-0.1283119358773779,200.821,"POLYGON ((-0.1287457784512444 51.520070731003244, -0.1308376982537789 51.51909059391329, -0.1304037913532599 51.517343606906955, -0.1278781214559564 51.51657677751168, -0.1257862960945721 51.51755689401729, -0.1262200461897469 51.51930386050114, -0.1287457784512444 51.520070731003244))",7,True,True,,33
89195da4d33ffff,30,30-4,9,1,51.52377771569164,-0.12499557826413894,200.821,"POLYGON ((-0.1254293484729426 51.52552459402137, -0.1275214653784995 51.524544626431855, -0.1270876308290216 51.52279772671153, -0.1245618362057668 51.522030815103854, -0.1224698137723154 51.523010762113515, -0.12290349149038 51.52475764130935, -0.1254293484729426 51.52552459402137))",7,True,True,,30
89195da4d37ffff,30,30-5,9,1,51.521263860662344,-0.12203616419826427,200.821,"POLYGON ((-0.1224698137723154 51.523010762113515, -0.1245618362057668 51.522030815103854, -0.1241281222951245 51.5202838922611, -0.1216025427655304 51.519516936958915, -0.1195106148073494 51.52049686339393, -0.1199441719038596 51.52224376570438, -0.1224698137723154 51.523010762113515))",7,True,True,,29
89195da4d3bffff,30,30-6,9,1,51.52356459547855,-0.12961354806711023,200.821,"POLYGON ((-0.1300474751144833 51.52531149432724, -0.1321395879191482 51.524331421397896, -0.1317055965340409 51.52258450116187, -0.1291796491802681 51.521817674369494, -0.1270876308290216 51.52279772671153, -0.1275214653784995 51.524544626431855, -0.1300474751144833 51.52531149432724))",0,True,True,,8
89195da4983ffff,39,39-0,9,1,51.515383099883536,-0.13458739965092695,200.821,"POLYGON ((-0.135021435194726 51.517130129656316, -0.13711325232369 51.51614980249029, -0.1366791524631927 51.51440275133702, -0.1341533922706421 51.51363604786109, -0.1320616695487234 51.5146163544331, -0.1324956126126929 51.51636338507367, -0.135021435194726 51.517130129656316))",7,True,True,,98
89195da4987ffff,39,39-1,9,1,51.51286930154555,-0.13162775464191226,200.821,"POLYGON ((-0.1320616695487234 51.5146163544331, -0.1341533922706421 51.51363604786109, -0.1337194130512457 51.51188897359213, -0.1311938678895985 51.511122226414194, -0.129102239577905 51.512102512397384, -0.1295360620180222 51.51384956614588, -0.1320616695487234 51.5146163544331))",7,True,True,,241
89195da498bffff,39,39-2,9,1,51.51516941196648,-0.13920503521863595,200.821,"POLYGON ((-0.1396392275661555 51.51691646224644, -0.1417310405361084 51.515936029742555, -0.1412967838748477 51.51418895808541, -0.1387708710447684 51.513422339434634, -0.1366791524631927 51.51440275133702, -0.13711325232369 51.51614980249029, -0.1396392275661555 51.51691646224644))",7,True,True,,58
