tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad1c1fffff,320,320,8,0,51.4378139986407,-0.0920341855583245,531.415,"POLYGON ((-0.0908091474256851 51.44229050433497, -0.0975083521683761 51.44109620282196, -0.0987329113971981 51.436619444636044, -0.09325904498902 51.433337255776884, -0.0865609048037718 51.4345315990412, -0.0853355665804932 51.4390080893983, -0.0908091474256851 51.44229050433497))",0,True,True,True,6
88194ad1c7fffff,366,366,8,0,51.432142449293416,-0.0999572919863861,531.415,"POLYGON ((-0.0987329113971981 51.436619444636044, -0.1054317439165107 51.43542442734789, -0.1066556456153419 51.43094717955432, -0.1011814939739017 51.427665216836104, -0.0944837257557215 51.42886027578555, -0.09325904498902 51.433337255776884, -0.0987329113971981 51.436619444636044))",7,True,True,True,45
88194ad1c3fffff,373,373,8,0,51.43005487154375,-0.0877860643007766,531.415,"POLYGON ((-0.0865609048037718 51.4345315990412, -0.09325904498902 51.433337255776884, -0.0944837257557215 51.42886027578555, -0.0890110451094932 51.42557790694796, -0.0823139692173663 51.426772292060285, -0.0810885097895332 51.431249004147176, -0.0865609048037718 51.4345315990412))",0,True,True,True,9
88194ad18dfffff,403,403,8,0,51.42646969465892,-0.1078793687748184,531.415,"POLYGON ((-0.1066556456153419 51.43094717955432, -0.1133541056953167 51.4297514465232, -0.1145773499779149 51.425273709217635, -0.109102913432874 51.42199197270371, -0.1024055173977077 51.42318774730613, -0.1011814939739017 51.427665216836104, -0.1066556456153419 51.43094717955432))",0,True,True,True,14
88194ad189fffff,413,413,8,0,51.42438305870873,-0.0957082278964209,531.415,"POLYGON ((-0.0944837257557215 51.42886027578555, -0.1011814939739017 51.427665216836104, -0.1024055173977077 51.42318774730613, -0.0969325514490756 51.419905604588436, -0.0902358472678975 51.42110070529588, -0.0890110451094932 51.42557790694796, -0.0944837257557215 51.42886027578555))",0,True,True,True,3
88194ad1a9fffff,439,439,8,0,51.42288034839713,-0.1279736308685831,531.415,"POLYGON ((-0.1267513444860342 51.427358590439255, -0.1334501228355591 51.42616146731369, -0.1346719301950113 51.421682972945234, -0.1291957389367778 51.41840186933375, -0.1224980243829317 51.41959903375387, -0.1212754374026884 51.42407726047581, -0.1267513444860342 51.427358590439255))",7,True,True,True,20
88194ad1adfffff,442,442,8,0,51.42496388075065,-0.1401490069137028,531.415,"POLYGON ((-0.1389275003985698 51.42944239037992, -0.1456269692075463 51.42824459262634, -0.146847996539829 51.42376583071386, -0.1413703352013826 51.42048513408383, -0.1346719301950113 51.421682972945234, -0.1334501228355591 51.42616146731369, -0.1389275003985698 51.42944239037992))",0,True,True,True,9
88194ad185fffff,445,445,8,0,51.42079573486509,-0.1158004158214533,531.415,"POLYGON ((-0.1145773499779149 51.425273709217635, -0.1212754374026884 51.42407726047581, -0.1224980243829317 51.41959903375387, -0.1170233032638531 51.416317523507615, -0.1103262796275046 51.417514013730695, -0.109102913432874 51.42199197270371, -0.1145773499779149 51.425273709217635))",0,True,True,True,0
88194adad3fffff,447,447,8,0,51.42704633133472,-0.1523265434324233,531.415,"POLYGON ((-0.1511058171911276 51.43152510844852, -0.1578059759937244 51.4303266358227, -0.1590262228925312 51.42584760646879, -0.1535470915332634 51.42256731716698, -0.146847996539829 51.42376583071386, -0.1456269692075463 51.42824459262634, -0.1511058171911276 51.43152510844852))",0,True,True,True,2
88194ad181fffff,454,454,8,0,51.41871004074552,-0.103629362295763,531.415,"POLYGON ((-0.1024055173977077 51.42318774730613, -0.109102913432874 51.42199197270371, -0.1103262796275046 51.417514013730695, -0.1048530287059768 51.41423209719638, -0.0981566964516439 51.415427913466736, -0.0969325514490756 51.419905604588436, -0.1024055173977077 51.42318774730613))",0,True,True,True,10
88194adad7fffff,455,455,8,0,51.42912769955836,-0.1645062398993745,531.415,"POLYGON ((-0.1632862943382807 51.433606744054075, -0.1699871426682685 51.43240759631186, -0.1712066087272631 51.42792829961921, -0.1657260074071019 51.424648417992366, -0.1590262228925312 51.42584760646879, -0.1578059759937244 51.4303266358227, -0.1632862943382807 51.433606744054075))",7,True,True,True,148
88194ad1a1fffff,486,486,8,0,51.4172042415684,-0.1358935593024888,531.415,"POLYGON ((-0.1346719301950113 51.421682972945234, -0.1413703352013826 51.42048513408383, -0.142591485299484 51.41600615042151, -0.1371150101958971 51.41272527322527, -0.130417668728542 51.41392315329122, -0.1291957389367778 51.41840186933375, -0.1346719301950113 51.421682972945234))",0,True,True,True,5
88194ad1abfffff,488,488,8,0,51.41512057003991,-0.1237204330243645,531.415,"POLYGON ((-0.1224980243829317 51.41959903375387, -0.1291957389367778 51.41840186933375, -0.130417668728542 51.41392315329122, -0.1249426633649056 51.41064186937598, -0.1182460123430212 51.411839075187345, -0.1170233032638531 51.416317523507615, -0.1224980243829317 51.41959903375387))",7,True,True,True,27
88194ad1a5fffff,489,489,8,0,51.41928683177666,-0.14806884570709,531.415,"POLYGON ((-0.146847996539829 51.42376583071386, -0.1535470915332634 51.42256731716698, -0.1547674615315247 51.41808806598744, -0.1492895167472058 51.41480759585684, -0.142591485299484 51.41600615042151, -0.1413703352013826 51.42048513408383, -0.146847996539829 51.42376583071386))",0,True,True,True,11
88194ada99fffff,494,494,8,0,51.42136834007386,-0.160246291713325,531.415,"POLYGON ((-0.1590262228925312 51.42584760646879, -0.1657260074071019 51.424648417992366, -0.1669455968993313 51.42016889939826, -0.1614661824940096 51.41688883668, -0.1547674615315247 51.41808806598744, -0.1535470915332634 51.42256731716698, -0.1590262228925312 51.42584760646879))",7,True,True,True,33
