tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88195da6b1fffff,83,83,8,0,51.54788996998759,-0.1193042832584574,531.415,"POLYGON ((-0.1180787328663792 51.55236233079434, -0.1247918575718019 51.551170673489366, -0.1260169269304747 51.54669806009786, -0.1205296544832724 51.543417370996444, -0.113817598286339 51.544609069157524, -0.1125917461399325 51.5490814155487, -0.1180787328663792 51.55236233079434))",7,True,True,True,20
88195da6b5fffff,109,109,8,0,51.549978551791256,-0.1315050886980324,531.415,"POLYGON ((-0.130280321341936 51.55445117953889, -0.136994139901405 51.55325884595269, -0.138218426063232 51.548785965663335, -0.1327296769742539 51.54550568584282, -0.1260169269304747 51.54669806009786, -0.1247918575718019 51.551170673489366, -0.130280321341936 51.55445117953889))",0,True,True,True,14
88195da6bdfffff,122,122,8,0,51.555643048667456,-0.1235666090704738,531.415,"POLYGON ((-0.1223411813882732 51.56011518559047, -0.129055374867802 51.55892356904413, -0.130280321341936 51.55445117953889, -0.1247918575718019 51.551170673489366, -0.1180787328663792 51.55236233079434, -0.116853003268841 51.55683445337499, -0.1223411813882732 51.56011518559047))",7,True,True,True,60
88195da6a3fffff,155,155,8,0,51.55773148801224,-0.1357696746843562,531.415,"POLYGON ((-0.134545030373918 51.5622038918004, -0.1412599177145841 51.56101159878544, -0.1424840806560662 51.556538942458204, -0.136994139901405 51.55325884595269, -0.130280321341936 51.55445117953889, -0.129055374867802 51.55892356904413, -0.134545030373918 51.5622038918004))",7,True,True,True,23
88195da6abfffff,168,168,8,0,51.56339572026528,-0.1278302492374386,531.415,"POLYGON ((-0.1266049444126804 51.56786763316074, -0.1333202069319285 51.56667605727549, -0.134545030373918 51.5622038918004, -0.129055374867802 51.55892356904413, -0.1223411813882732 51.56011518559047, -0.1211155744870402 51.56458708421677, -0.1266049444126804 51.56786763316074))",7,True,True,True,36
88195da4e3fffff,205,205,8,0,51.53714606075803,-0.1797218904196047,531.415,"POLYGON ((-0.1785006710904204 51.54162069382295, -0.1852147470367693 51.540424855663396, -0.1864354848925531 51.53594997026513, -0.1809429311470381 51.532671189622874, -0.174229922953024 51.53386706780702, -0.173008400863829 51.538341686593554, -0.1785006710904204 51.54162069382295))",0,True,True,True,13
88195da6a1fffff,207,207,8,0,51.56548401681229,-0.1400355757043699,531.415,"POLYGON ((-0.1388110545873079 51.56995619649709, -0.1455270109746597 51.56876394395582, -0.146751050548038 51.56429151173452, -0.1412599177145841 51.56101159878544, -0.134545030373918 51.5622038918004, -0.1333202069319285 51.56667605727549, -0.1388110545873079 51.56995619649709))",7,True,True,True,33
88195da4a9fffff,224,224,8,0,51.53147484680933,-0.1876560442095306,531.415,"POLYGON ((-0.1864354848925531 51.53594997026513, -0.1931491841007988 51.534753415078455, -0.1943692619586304 51.53027803933005, -0.1888764250257401 51.52699948533778, -0.1821637933108035 51.52819608045923, -0.1809429311470381 51.532671189622874, -0.1864354848925531 51.53594997026513))",0,True,True,True,9
88195da6a9fffff,226,226,8,0,51.5711479843959,-0.132095204320171,531.415,"POLYGON ((-0.1308700225005015 51.57561967311999, -0.1375863543251707 51.57442813779823, -0.1388110545873079 51.56995619649709, -0.1333202069319285 51.56667605727549, -0.1266049444126804 51.56786763316074, -0.1253794603553017 51.572339307688864, -0.1308700225005015 51.57561967311999))",0,True,True,True,4
88195da6a5fffff,248,248,8,0,51.567571226735446,-0.1522430733001917,531.415,"POLYGON ((-0.1510193363002369 51.57204367310697, -0.1577359860864419 51.57085074366425, -0.1589592413818624 51.56637804479938, -0.1534666312809123 51.56309854200555, -0.146751050548038 51.56429151173452, -0.1455270109746597 51.56876394395582, -0.1510193363002369 51.57204367310697))",0,True,True,True,5
88195da4a1fffff,249,249,8,0,51.52580242557861,-0.1955891613786358,531.415,"POLYGON ((-0.1943692619586304 51.53027803933005, -0.2010825842124488 51.529080767148685, -0.2023020021876269 51.524604901145395, -0.1968088823988457 51.521326573865935, -0.1900966273792566 51.522523885892255, -0.1888764250257401 51.52699948533778, -0.1943692619586304 51.53027803933005))",7,True,True,True,58
