tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad305fffff,0,0,8,0,51.51478336057267,-0.0900785103840407,531.415,"POLYGON ((-0.0888516893393572 51.519256348128906, -0.0955598473124525 51.51806520210215, -0.096786188182265 51.5135919619082, -0.0913051522289163 51.51031013513138, -0.0845980616945608 51.511501322590696, -0.0833709397865044 51.51597429537912, -0.0888516893393572 51.519256348128906))",7,True,True,True,232
88194ad32bfffff,1,1,8,0,51.50911848384184,-0.098012349914826,531.415,"POLYGON ((-0.096786188182265 51.5135919619082, -0.1034939729998741 51.51240009934899, -0.1047196545710628 51.50792636868545, -0.0992383325482904 51.50464476794492, -0.0925316149121113 51.50583667184678, -0.0913051522289163 51.51031013513138, -0.096786188182265 51.5135919619082))",7,True,True,True,102
88194ad329fffff,2,2,8,0,51.51687359215286,-0.1022681123540328,531.415,"POLYGON ((-0.1010420725954044 51.52134684705529, -0.1077509248597647 51.52015502574154, -0.1089764842827582 51.51568151824434, -0.1034939729998741 51.51240009934899, -0.096786188182265 51.5135919619082, -0.0955598473124525 51.51806520210215, -0.1010420725954044 51.52134684705529))",7,True,True,True,159
88194ad363fffff,3,3,8,0,51.52253820438197,-0.094333327267266,531.415,"POLYGON ((-0.0931066280085635 51.52701096870593, -0.0998158536858658 51.525819864014544, -0.1010420725954044 51.52134684705529, -0.0955598473124525 51.51806520210215, -0.0888516893393572 51.519256348128906, -0.0876246890567497 51.52372909775828, -0.0931066280085635 51.52701096870593))",7,True,True,True,95
88194ad307fffff,4,4,8,0,51.50702811194624,-0.0858250043784361,531.415,"POLYGON ((-0.0845980616945608 51.511501322590696, -0.0913051522289163 51.51031013513138, -0.0925316149121113 51.50583667184678, -0.0870517678762369 51.502554663487544, -0.0803457445152228 51.50374589247654, -0.0791185011283994 51.50821908827997, -0.0845980616945608 51.511501322590696))",7,True,True,True,227
88194ad30dfffff,5,5,8,0,51.52044703026977,-0.0821436386160947,531.415,"POLYGON ((-0.080916158145192 51.52491952722091, -0.0876246890567497 51.52372909775828, -0.0888516893393572 51.519256348128906, -0.0833709397865044 51.51597429537912, -0.0766634765709619 51.51716476636419, -0.0754356953239905 51.521637248561476, -0.080916158145192 51.52491952722091))",7,True,True,True,320
88194ad321fffff,7,7,8,0,51.51120777285839,-0.110201864655568,531.415,"POLYGON ((-0.1089764842827582 51.51568151824434, -0.1156849629172356 51.514488980339976, -0.1169098629679935 51.51001498239984, -0.111427066016315 51.50673378962552, -0.1047196545710628 51.50792636868545, -0.1034939729998741 51.51240009934899, -0.1089764842827582 51.51568151824434))",7,True,True,True,91
88194ad367fffff,9,9,8,0,51.524628295308254,-0.1065251863484836,531.415,"POLYGON ((-0.105299268710771 51.52910132690273, -0.112009188687221 51.52790954673722, -0.1132346258149748 51.52343626255041, -0.1077509248597647 51.52015502574154, -0.1010420725954044 51.52134684705529, -0.0998158536858658 51.525819864014544, -0.105299268710771 51.52910132690273))",7,True,True,True,135
88194ad36bfffff,11,11,8,0,51.52820160941911,-0.0863975094980112,531.415,"POLYGON ((-0.0851701506250179 51.53267388306964, -0.0918797494981939 51.53148349503227, -0.0931066280085635 51.52701096870593, -0.0876246890567497 51.52372909775828, -0.080916158145192 51.52491952722091, -0.0796884983356162 51.52939178619079, -0.0851701506250179 51.53267388306964))",7,True,True,True,161
88194ad32dfffff,12,12,8,0,51.518962740404085,-0.1144598838789397,531.415,"POLYGON ((-0.1132346258149748 51.52343626255041, -0.1199441719038596 51.52224376570438, -0.1211689494714793 51.51776999100632, -0.1156849629172356 51.514488980339976, -0.1089764842827582 51.51568151824434, -0.1077509248597647 51.52015502574154, -0.1132346258149748 51.52343626255041))",7,True,True,True,201
