tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88195da6b9fffff,96,96,8,0,51.55355352374281,-0.1113657147634833,531.415,"POLYGON ((-0.1101395041188681 51.55802539369816, -0.116853003268841 51.55683445337499, -0.1180787328663792 51.55236233079434, -0.1125917461399325 51.5490814155487, -0.1058793157566078 51.55027239681782, -0.1046528034449543 51.55474425237145, -0.1101395041188681 51.55802539369816))",7,True,True,True,68
88195da69dfffff,107,107,8,0,51.55712431681616,-0.0912273018877972,531.415,"POLYGON ((-0.0899996483967639 51.5615954287287, -0.0967128265010503 51.560405881338276, -0.0979399990924709 51.55593451671699, -0.0924547759224355 51.552652966626994, -0.0857426668349162 51.55384255524049, -0.0845147120126078 51.55831365270576, -0.0899996483967639 51.5615954287287))",7,True,True,True,30
88195da683fffff,121,121,8,0,51.559215869673686,-0.1034261118023375,531.415,"POLYGON ((-0.1021992407905756 51.56368724868291, -0.1089131141678161 51.562497025373155, -0.1101395041188681 51.55802539369816, -0.1046528034449543 51.55474425237145, -0.0979399990924709 51.55593451671699, -0.0967128265010503 51.560405881338276, -0.1021992407905756 51.56368724868291))",7,True,True,True,41
88195da6d3fffff,135,135,8,0,51.56069093200335,-0.071089854977528,531.415,"POLYGON ((-0.0698607590832897 51.56516128562293, -0.0765736145061775 51.56397313083419, -0.0778022296486263 51.559502524422555, -0.0723187712273736 51.55622034006927, -0.0656069850705629 51.55740853635816, -0.0643775881809604 51.56187887548502, -0.0698607590832897 51.56516128562293))",7,True,True,True,55
88195da6d7fffff,138,138,8,0,51.56278451188175,-0.0832865776712235,531.415,"POLYGON ((-0.0820582637725346 51.56725513272685, -0.0887718154111256 51.56606630232299, -0.0899996483967639 51.5615954287287, -0.0845147120126078 51.55831365270576, -0.0778022296486263 51.559502524422555, -0.0765736145061775 51.56397313083419, -0.0820582637725346 51.56725513272685))",0,True,True,True,18
88194e69adfffff,140,140,8,0,51.55859626861255,-0.0588953069205694,531.415,"POLYGON ((-0.0576654294405328 51.563066354904485, -0.0643775881809604 51.56187887548502, -0.0656069850705629 51.55740853635816, -0.0601250046692225 51.55412594402251, -0.0534139151860093 51.555313465129345, -0.0521837369589348 51.559783536869354, -0.0576654294405328 51.563066354904485))",7,True,True,True,35
88195da687fffff,141,141,8,0,51.5613063376879,-0.1156270944276527,531.415,"POLYGON ((-0.114401006304661 51.56577798369147, -0.1211155744870402 51.56458708421677, -0.1223411813882732 51.56011518559047, -0.116853003268841 51.55683445337499, -0.1101395041188681 51.55802539369816, -0.1089131141678161 51.562497025373155, -0.114401006304661 51.56577798369147))",7,True,True,True,115
88195da68bfffff,150,150,8,0,51.564877007653934,-0.0954854744777308,531.415,"POLYGON ((-0.0942579429843075 51.56934789562232, -0.1009721903714257 51.56815838935752, -0.1021992407905756 51.56368724868291, -0.0967128265010503 51.560405881338276, -0.0899996483967639 51.5615954287287, -0.0887718154111256 51.56606630232299, -0.0942579429843075 51.56934789562232))",0,True,True,True,14
88194e69a9fffff,153,153,8,0,51.55650052230322,-0.046702934023288,531.415,"POLYGON ((-0.0454722753672339 51.56097034116542, -0.0521837369589348 51.559783536869354, -0.0534139151860093 51.555313465129345, -0.0479334128611061 51.55203046515922, -0.0412230205173965 51.55321731132991, -0.0399920613626172 51.557687115581025, -0.0454722753672339 51.56097034116542))",0,True,True,True,11
88195da681fffff,164,164,8,0,51.56696841872615,-0.1076865448721499,531.415,"POLYGON ((-0.1064597961936576 51.571439573715544, -0.1131747388616011 51.570249391344056, -0.114401006304661 51.56577798369147, -0.1089131141678161 51.562497025373155, -0.1021992407905756 51.56368724868291, -0.1009721903714257 51.56815838935752, -0.1064597961936576 51.571439573715544))",7,True,True,True,86
88195da6dbfffff,177,177,8,0,51.56634897628478,-0.0631480115843035,531.415,"POLYGON ((-0.0619182552423575 51.57081883871581, -0.068631483506407 51.56963140088638, -0.0698607590832897 51.56516128562293, -0.0643775881809604 51.56187887548502, -0.0576654294405328 51.563066354904485, -0.0564353721908579 51.56753620285665, -0.0619182552423575 51.57081883871581))",0,True,True,True,16
88195da6d1fffff,178,178,8,0,51.56844349890235,-0.0753448197437101,531.415,"POLYGON ((-0.0741158453229928 51.572913628585425, -0.0808297702782774 51.57172551519946, -0.0820582637725346 51.56725513272685, -0.0765736145061775 51.56397313083419, -0.0698607590832897 51.56516128562293, -0.068631483506407 51.56963140088638, -0.0741158453229928 51.572913628585425))",0,True,True,True,11
88194e69e7fffff,185,185,8,0,51.56425337029858,-0.0509533789379132,531.415,"POLYGON ((-0.0497228410846505 51.568722965375486, -0.0564353721908579 51.56753620285665, -0.0576654294405328 51.563066354904485, -0.0521837369589348 51.559783536869354, -0.0454722753672339 51.56097034116542, -0.0442414368546654 51.565439921704275, -0.0497228410846505 51.568722965375486))",0,True,True,True,9
88195da6d5fffff,186,186,8,0,51.57053693755736,-0.0875438028926582,531.415,"POLYGON ((-0.0863156108030622 51.57500733439031, -0.0930302319825046 51.57381854520187, -0.0942579429843075 51.56934789562232, -0.0887718154111256 51.56606630232299, -0.0820582637725346 51.56725513272685, -0.0808297702782774 51.57172551519946, -0.0863156108030622 51.57500733439031))",0,True,True,True,5
88195da685fffff,192,192,8,0,51.56905874450471,-0.1198897883285802,531.415,"POLYGON ((-0.1186638228746794 51.5735301664127, -0.1253794603553017 51.572339307688864, -0.1266049444126804 51.56786763316074, -0.1211155744870402 51.56458708421677, -0.114401006304661 51.56577798369147, -0.1131747388616011 51.570249391344056, -0.1186638228746794 51.5735301664127))",7,True,True,True,36
88194e69e3fffff,202,202,8,0,51.56215668153776,-0.0387609223270495,531.415,"POLYGON ((-0.0375296033724118 51.56662600915855, -0.0442414368546654 51.565439921704275, -0.0454722753672339 51.56097034116542, -0.0399920613626172 51.557687115581025, -0.0332812973854349 51.55887324499974, -0.032049678019875 51.563342558023336, -0.0375296033724118 51.56662600915855))",0,True,True,True,1
88195da689fffff,203,203,8,0,51.57262929165589,-0.0997449605066468,531.415,"POLYGON ((-0.0985175511580551 51.577099955536454, -0.1052328680940975 51.575910490299734, -0.1064597961936576 51.571439573715544, -0.1009721903714257 51.56815838935752, -0.0942579429843075 51.56934789562232, -0.0930302319825046 51.57381854520187, -0.0985175511580551 51.577099955536454))",0,True,True,True,10
88194e698dfffff,219,219,8,0,51.56005891059638,-0.0265706422732639,531.415,"POLYGON ((-0.0253385426272268 51.56452797065913, -0.032049678019875 51.563342558023336, -0.0332812973854349 51.55887324499974, -0.027802561913489 51.555589612214035, -0.0210924960161422 51.55677506700144, -0.0198600962075428 51.56124411240789, -0.0253385426272268 51.56452797065913))",0,True,True,True,1
88195da68dfffff,222,222,8,0,51.574720560604064,-0.1119482920602863,531.415,"POLYGON ((-0.110721665862485 51.57919149142992, -0.1174376780871046 51.57800134989913, -0.1186638228746794 51.5735301664127, -0.1131747388616011 51.570249391344056, -0.1064597961936576 51.571439573715544, -0.1052328680940975 51.575910490299734, -0.110721665862485 51.57919149142992))",0,True,True,True,9
88195da6d9fffff,225,225,8,0,51.57410127775216,-0.0674020282085991,531.415,"POLYGON ((-0.0661723931515708 51.57857091617864, -0.0728866912057697 51.57738351984181, -0.0741158453229928 51.572913628585425, -0.068631483506407 51.56963140088638, -0.0619182552423575 51.57081883871581, -0.0606883191168275 51.575288462736516, -0.0661723931515708 51.57857091617864))",0,True,True,True,10
88194e69e5fffff,228,228,8,0,51.57200581242752,-0.0552051351332605,531.415,"POLYGON ((-0.0539747182294527 51.57647518357548, -0.0606883191168275 51.575288462736516, -0.0619182552423575 51.57081883871581, -0.0564353721908579 51.56753620285665, -0.0497228410846505 51.568722965375486, -0.0484921233608539 51.57319232205845, -0.0539747182294527 51.57647518357548))",0,True,True,True,1
88195da6ddfffff,229,229,8,0,51.576195659258005,-0.07960109715021,531.415,"POLYGON ((-0.0783722443500405 51.580665564860915, -0.0850872391041105 51.579477492780214, -0.0863156108030622 51.57500733439031, -0.0808297702782774 51.57172551519946, -0.0741158453229928 51.572913628585425, -0.0728866912057697 51.57738351984181, -0.0783722443500405 51.580665564860915))",0,True,True,True,19
88194e698bfffff,231,231,8,0,51.550206791802864,-0.0101388715045961,531.415,"POLYGON ((-0.0089058717794451 51.55467580776458, -0.0156152391320838 51.55349102736236, -0.0168477589129366 51.54902175839466, -0.0113716911515171 51.54573753760854, -0.0046633930171514 51.54692236044672, -0.0034300935379872 51.55139136162003, -0.0089058717794451 51.55467580776458))",0,True,True,True,11
