tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad051fffff,296,296,8,0,51.45987074198008,-0.0158945087753605,531.415,"POLYGON ((-0.0146638470514262 51.46434399368385, -0.0213628227679973 51.46315529181472, -0.0225930060041114 51.458681787288036, -0.0171249910367978 51.45539725288228, -0.010427081129307 51.45658599751281, -0.0091961204915409 51.46105923377277, -0.0146638470514262 51.46434399368385))",7,True,True,True,34
88194ad2e5fffff,337,337,8,0,51.46343482880745,0.0042003285195738,531.415,"POLYGON ((0.0054324254105749 51.46790732187643, -0.0012662227816711 51.466720008677854, -0.0024978413330935 51.46224726270293, 0.0029684112773658 51.45896209830622, 0.0096659934157878 51.46014945454285, 0.010898388886025 51.4646219321232, 0.0054324254105749 51.46790732187643))",7,True,True,True,27
88194ad05bfffff,339,339,8,0,51.45777427930852,-0.0037292802977776,531.415,"POLYGON ((-0.0024978413330935 51.46224726270293, -0.0091961204915409 51.46105923377277, -0.010427081129307 51.45658599751281, -0.0049605397138955 51.453301058536475, 0.0017366736458468 51.45448913041465, 0.0029684112773658 51.45896209830622, -0.0024978413330935 51.46224726270293))",7,True,True,True,28
89194ad0503ffff,296,296-0,9,1,51.459870741980076,-0.015894508775365666,200.821,"POLYGON ((-0.016324055101917 51.46161807207503, -0.0184137392369567 51.46063937375231, -0.0179841286563554 51.45889202221856, -0.0154649902931952 51.45812338979406, -0.0133754008410994 51.45910206772408, -0.0138048550696399 51.46084939846991, -0.016324055101917 51.46161807207503))",0,True,True,,0
89194ad0507ffff,296,296-1,9,1,51.45735471488983,-0.012945974450592673,200.821,"POLYGON ((-0.0133754008410994 51.45910206772408, -0.0154649902931952 51.45812338979406, -0.0150354996527594 51.45637601552005, -0.0125165758954281 51.45560733997032, -0.010427081129307 51.45658599751281, -0.0108564154349787 51.45833335099117, -0.0133754008410994 51.45910206772408))",0,True,True,,11
89194ad050bffff,296,296-2,9,1,51.45966061215647,-0.02050338953924659,200.821,"POLYGON ((-0.020933092225076 51.46140796303383, -0.0230227729411018 51.46042915960092, -0.0225930060041114 51.458681787288036, -0.0200737147079129 51.457913239185835, -0.0179841286563554 51.45889202221856, -0.0184137392369567 51.46063937375231, -0.020933092225076 51.46140796303383))",0,True,True,,0
89194ad050fffff,296,296-3,9,1,51.457144648594216,-0.01755454592389208,200.821,"POLYGON ((-0.0179841286563554 51.45889202221856, -0.0200737147079129 51.457913239185835, -0.0196440677283414 51.45616584412495, -0.0171249910367978 51.45539725288228, -0.0150354996527594 51.45637601552005, -0.0154649902931952 51.45812338979406, -0.0179841286563554 51.45889202221856))",0,True,True,,3
89194ad0513ffff,296,296-4,9,1,51.462596707124206,-0.014234337138875303,200.821,"POLYGON ((-0.0146638470514262 51.46434399368385, -0.0167536292754955 51.46336538007575, -0.016324055101917 51.46161807207503, -0.0138048550696399 51.46084939846991, -0.0117151675439471 51.46182799168759, -0.0121445853525706 51.46357527889938, -0.0146638470514262 51.46434399368385))",0,True,True,,0
89194ad0517ffff,296,296-5,9,1,51.46008068238379,-0.011285777572276187,200.821,"POLYGON ((-0.0117151675439471 51.46182799168759, -0.0138048550696399 51.46084939846991, -0.0133754008410994 51.45910206772408, -0.0108564154349787 51.45833335099117, -0.008766822610676 51.45931192382359, -0.0091961204915409 51.46105923377277, -0.0117151675439471 51.46182799168759))",0,True,True,,13
89194ad051bffff,296,296-6,9,1,51.462386703192266,-0.01884337766831703,200.821,"POLYGON ((-0.0192730439530475 51.464134010535325, -0.0213628227679973 51.463155291814715, -0.020933092225076 51.46140796303383, -0.0184137392369567 51.46063937375231, -0.016324055101917 51.46161807207503, -0.0167536292754955 51.46336538007575, -0.0192730439530475 51.464134010535325))",0,True,True,,0
89194ad2e43ffff,337,337-0,9,1,51.463434828807436,0.004200328519589155,200.821,"POLYGON ((0.0037714440520387 51.46518203214581, 0.0016816484751554 51.46420383893633, 0.0021105972151211 51.46245661414383, 0.0046291851840397 51.46168760338338, 0.0067188859887266 51.46266577623229, 0.0062900935962536 51.46441298020084, 0.0037714440520387 51.46518203214581))",0,True,True,,0
89194ad2e47ffff,337,337-1,9,1,51.46091855018074,0.007147650584526827,200.821,"POLYGON ((0.0067188859887266 51.46266577623229, 0.0046291851840397 51.46168760338338, 0.0050580140481152 51.45994035587676, 0.0075763873862866 51.45917130204934, 0.0096659934158031 51.46014945454285, 0.0092373208818954 51.46189668121779, 0.0067188859887266 51.46266577623229))",0,True,True,,0
89194ad2e4bffff,337,337-2,9,1,51.463225582455195,-0.00040811332144838596,200.821,"POLYGON ((-0.0008371541436764 51.464972806612046, -0.0029269464248766 51.463994508310634, -0.0024978413330884 51.462247262702924, 2.089968763649377e-5 51.46147833621045, 0.0021105972151211 51.46245661414383, 0.0016816484751554 51.46420383893633, -0.0008371541436764 51.464972806612046))",0,True,True,,0
89194ad2e4fffff,337,337-3,9,1,51.46070936726611,0.002539518148289735,200.821,"POLYGON ((0.0021105972151211 51.46245661414383, 2.089968763649377e-5 51.46147833621045, 0.0004498848862527 51.45973106788088, 0.0029684112773658 51.45896209830622, 0.0050580140481152 51.45994035587676, 0.0046291851840397 51.46168760338338, 0.0021105972151211 51.46245661414383))",0,True,True,,1
89194ad2e53ffff,337,337-4,9,1,51.46616016208325,0.00586127340440891,200.821,"POLYGON ((0.0054324254105851 51.46790732187642, 0.0033425317788012 51.46692921339541, 0.0037714440520387 51.46518203214581, 0.0062900935962536 51.46441298020084, 0.0083798924404234 51.46539106832355, 0.0079511365275487 51.46713822874816, 0.0054324254105851 51.46790732187642))",0,True,True,,9
