tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad317fffff,55,55,8,0,51.48942466888462,-0.0651412570892692,531.415,"POLYGON ((-0.0639132916928855 51.49389805759787, -0.0706175534137373 51.492707461462736, -0.071845039318414 51.48823382006167, -0.066369043240439 51.48495104251523, -0.0596658481535865 51.48614168056108, -0.0584375826223029 51.490615054227604, -0.0639132916928855 51.49389805759787))",7,True,True,True,24
88194ad31bfffff,78,78,8,0,51.49299443462068,-0.0450305576985479,531.415,"POLYGON ((-0.0438011541223464 51.49746706510393, -0.0505050918662366 51.4962778593817, -0.0517340160984147 51.49180497612737, -0.0462597818424264 51.488521566443175, -0.0395569109798166 51.489710814352954, -0.0383272076035719 51.494183429744325, -0.0438011541223464 51.49746706510393))",7,True,True,True,34
88194ad313fffff,79,79,8,0,51.487331855191485,-0.0529627609606228,531.415,"POLYGON ((-0.0517340160984147 51.49180497612737, -0.0584375826223029 51.490615054227604, -0.0596658481535865 51.48614168056108, -0.0541913264909809 51.482858496615876, -0.0474888265921051 51.48404846061325, -0.0462597818424264 51.488521566443175, -0.0517340160984147 51.49180497612737))",0,True,True,True,16
88194ad225fffff,85,85,8,0,51.498655807428726,-0.0370973247326932,531.415,"POLYGON ((-0.0358672623289836 51.50312794736438, -0.0425715710756642 51.50193945785111, -0.0438011541223464 51.49746706510393, -0.0383272076035719 51.494183429744325, -0.0316239659944101 51.495371961535085, -0.0303936038781737 51.49984408639295, -0.0358672623289836 51.50312794736438))",0,True,True,True,3
88194ad069fffff,88,88,8,0,51.48166806926756,-0.060893934415386,531.415,"POLYGON ((-0.0596658481535865 51.48614168056108, -0.066369043240439 51.48495104251523, -0.0675966501844614 51.480477178531565, -0.0621218414458187 51.47719422038887, -0.055419712727635 51.47838490044238, -0.0541913264909809 51.482858496615876, -0.0596658481535865 51.48614168056108))",7,True,True,True,53
88194ad22dfffff,95,95,8,0,51.50431597348938,-0.0291630621667877,531.415,"POLYGON ((-0.0279323408220886 51.508787622782584, -0.0346370203542621 51.50759984950953, -0.0358672623289836 51.50312794736438, -0.0303936038781737 51.49984408639295, -0.023689991739702 51.50103190203343, -0.0224589707700614 51.505503536262914, -0.0279323408220886 51.508787622782584))",7,True,True,True,28
88194ad061fffff,98,98,8,0,51.47600307697548,-0.0688240779594911,531.415,"POLYGON ((-0.0675966501844614 51.480477178531565, -0.0742994736173714 51.479285824371196, -0.0755264220878305 51.47481147016551, -0.0700513266035816 51.47152873788882, -0.0633495692829674 51.472720133966845, -0.0621218414458187 51.47719422038887, -0.0675966501844614 51.480477178531565))",7,True,True,True,53
88194ad265fffff,103,103,8,0,51.5177302077925,-0.0254703590798305,531.415,"POLYGON ((-0.0242390986058733 51.522201143425725, -0.0309452166221357 51.52101412878446, -0.0321759975390466 51.516542940261296, -0.0267014398058319 51.51325903423088, -0.0199963897056205 51.51444609123252, -0.0187648295343767 51.5189170118892, -0.0242390986058733 51.522201143425725))",0,True,True,True,8
88194ad04dfffff,112,112,8,0,51.485237961296434,-0.0407864348995539,531.415,"POLYGON ((-0.0395569109798166 51.489710814352954, -0.0462597818424264 51.488521566443175, -0.0474888265921051 51.48404846061325, -0.0420157794009529 51.480764870616554, -0.0353139751539996 51.48195416081074, -0.0340841515941615 51.486426998702186, -0.0395569109798166 51.489710814352954))",0,True,True,True,9
88194ad227fffff,114,114,8,0,51.49089959895758,-0.0328541485536823,531.415,"POLYGON ((-0.0316239659944101 51.495371961535085, -0.0383272076035719 51.494183429744325, -0.0395569109798166 51.489710814352954, -0.0340841515941615 51.486426998702186, -0.027381976856693 51.48761557286736, -0.0261514947448436 51.49208792029387, -0.0316239659944101 51.495371961535085))",0,True,True,True,2
88194ad045fffff,116,116,8,0,51.47957511717267,-0.0487176919857441,531.415,"POLYGON ((-0.0474888265921051 51.48404846061325, -0.0541913264909809 51.482858496615876, -0.055419712727635 51.47838490044238, -0.0499463780614742 51.475101536163315, -0.0432449445221373 51.47629154235516, -0.0420157794009529 51.480764870616554, -0.0474888265921051 51.48404846061325))",7,True,True,True,32
88194ad267fffff,118,118,8,0,51.50997493267653,-0.0212277701047665,531.415,"POLYGON ((-0.0199963897056205 51.51444609123252, -0.0267014398058319 51.51325903423088, -0.0279323408220886 51.508787622782584, -0.0224589707700614 51.505503536262914, -0.0157549883196692 51.50669063572196, -0.0145233083832716 51.51116177922828, -0.0199963897056205 51.51444609123252))",7,True,True,True,51
88194ad221fffff,123,123,8,0,51.49656003002984,-0.0249208330519014,531.415,"POLYGON ((-0.023689991739702 51.50103190203343, -0.0303936038781737 51.49984408639295, -0.0316239659944101 51.495371961535085, -0.0261514947448436 51.49208792029387, -0.0194489497340671 51.49327577839875, -0.0182178089568675 51.497747635265426, -0.023689991739702 51.50103190203343))",7,True,True,True,35
88194ad06bfffff,125,125,8,0,51.47391106671278,-0.0566479197086766,531.415,"POLYGON ((-0.055419712727635 51.47838490044238, -0.0621218414458187 51.47719422038887, -0.0633495692829674 51.472720133966845, -0.0578759474722341 51.469436995469025, -0.0511748848574116 51.470627717627025, -0.0499463780614742 51.475101536163315, -0.055419712727635 51.47838490044238))",0,True,True,True,13
88194ad229fffff,136,136,8,0,51.50221925438709,-0.0169864884981391,531.415,"POLYGON ((-0.0157549883196692 51.50669063572196, -0.0224589707700614 51.505503536262914, -0.023689991739702 51.50103190203343, -0.0182178089568675 51.497747635265426, -0.0115148938901782 51.49893477727878, -0.0102830943343693 51.503406143490814, -0.0157549883196692 51.50669063572196))",7,True,True,True,173
88194ad261fffff,142,142,8,0,51.51563268486432,-0.0132914486506846,531.415,"POLYGON ((-0.0120594090837091 51.52010335258839, -0.0187648295343767 51.5189170118892, -0.0199963897056205 51.51444609123252, -0.0145233083832716 51.51116177922828, -0.0078189558385312 51.51234816247478, -0.0065866168220422 51.516818815163205, -0.0120594090837091 51.52010335258839))",7,True,True,True,34
88194ad063fffff,143,143,8,0,51.46824581004339,-0.0645771179649361,531.415,"POLYGON ((-0.0633495692829674 51.472720133966845, -0.0700513266035816 51.47152873788882, -0.0712783961548439 51.46705416131344, -0.0658044875298357 51.46377124866034, -0.0591037960563805 51.464962686752905, -0.0578759474722341 51.469436995469025, -0.0633495692829674 51.472720133966845))",7,True,True,True,84
88194ad049fffff,149,149,8,0,51.48314298779205,-0.028612279425661,531.415,"POLYGON ((-0.027381976856693 51.48761557286736, -0.0340841515941615 51.486426998702186, -0.0353139751539996 51.48195416081074, -0.0298424024898737 51.47867016510981, -0.023141294358378 51.479858781746195, -0.0219106923966705 51.48433135159731, -0.027381976856693 51.48761557286736))",7,True,True,True,29
88194ad041fffff,152,152,8,0,51.47748108532507,-0.0365436192713547,531.415,"POLYGON ((-0.0353139751539996 51.48195416081074, -0.0420157794009529 51.480764870616554, -0.0432449445221373 51.47629154235516, -0.0377730839843554 51.47300777228697, -0.0310723460874938 51.47419710486243, -0.0298424024898737 51.47867016510981, -0.0353139751539996 51.48195416081074))",7,True,True,True,35
88194ad223fffff,158,158,8,0,51.48880368382877,-0.0206799108679569,531.415,"POLYGON ((-0.0194489497340671 51.49327577839875, -0.0261514947448436 51.49208792029387, -0.027381976856693 51.48761557286736, -0.0219106923966705 51.48433135159731, -0.0152092142477081 51.485519252263366, -0.0139779538086577 51.489991331623266, -0.0194489497340671 51.49327577839875))",0,True,True,True,8
88194ad047fffff,160,160,8,0,51.47181797655409,-0.0444739303012272,531.415,"POLYGON ((-0.0432449445221373 51.47629154235516, -0.0499463780614742 51.475101536163315, -0.0511748848574116 51.470627717627025, -0.045702736776349 51.46734417325519, -0.0390023693311469 51.46853422173831, -0.0377730839843554 51.47300777228697, -0.0432449445221373 51.47629154235516))",7,True,True,True,35
88194ad263fffff,161,161,8,0,51.50787727190341,-0.0090511149965654,531.415,"POLYGON ((-0.0078189558385312 51.51234816247478, -0.0145233083832716 51.51116177922828, -0.0157549883196692 51.50669063572196, -0.0102830943343693 51.503406143490814, -0.0035798094292431 51.50459256938155, -0.0023473509815945 51.5090634448442, -0.0078189558385312 51.51234816247478))",7,True,True,True,33
88194ad22bfffff,165,165,8,0,51.494463173308986,-0.012746513702224,531.415,"POLYGON ((-0.0115148938901782 51.49893477727878, -0.0182178089568675 51.497747635265426, -0.0194489497340671 51.49327577839875, -0.0139779538086577 51.489991331623266, -0.0072761058595633 51.49117851628776, -0.0060441868300148 51.49565010506158, -0.0115148938901782 51.49893477727878))",7,True,True,True,31
88194ad00dfffff,175,175,8,0,51.46615366160563,-0.0524032124116588,531.415,"POLYGON ((-0.0511748848574116 51.470627717627025, -0.0578759474722341 51.469436995469025, -0.0591037960563805 51.464962686752905, -0.0536313607623041 51.46167936814107, -0.0469313639856298 51.462870132500356, -0.045702736776349 51.46734417325519, -0.0511748848574116 51.470627717627025))",0,True,True,True,14
88194ad205fffff,187,187,8,0,51.50012145610678,-0.0048120880326347,531.415,"POLYGON ((-0.0035798094292431 51.50459256938155, -0.0102830943343693 51.503406143490814, -0.0115148938901782 51.49893477727878, -0.0060441868300148 51.49565010506158, 0.0006580307017811 51.49683657369345, 0.0018906084349847 51.501307671786385, -0.0035798094292431 51.50459256938155))",0,True,True,True,18
88194ad005fffff,194,194,8,0,51.46048814060638,-0.0603314654992005,531.415,"POLYGON ((-0.0591037960563805 51.464962686752905, -0.0658044875298357 51.46377124866034, -0.0670316780157011 51.45929644985964, -0.0615589558387953 51.45601335707132, -0.0548593299474315 51.4572048372752, -0.0536313607623041 51.46167936814107, -0.0591037960563805 51.464962686752905))",0,True,True,True,1
88194ad04bfffff,196,196,8,0,51.475385974317234,-0.0243717167912611,531.415,"POLYGON ((-0.023141294358378 51.479858781746195, -0.0298424024898737 51.47867016510981, -0.0310723460874938 51.47419710486243, -0.025601959733472 51.47091292935226, -0.0189019179422523 51.472101588556676, -0.0176711962763401 51.47657438068824, -0.023141294358378 51.479858781746195))",7,True,True,True,67
