id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJ_9enQMsFdkgRtaW01gBhV4I,Brorritos - Clapham,Mexican Restaurant,4.9,317,"{'latitude': 51.465872499999996, 'longitude': -0.1417987}","13 North St, London",https://maps.google.com/?cid=9392082204134516149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.brorritos.co.uk/,OPERATIONAL,"['mexican_restaurant', 'fast_food_restaurant', 'vegan_restaurant', 'halal_restaurant', 'burrito_restaurant', 'taco_restaurant', 'meal_takeaway', 'dessert_restaurant', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",mexican_restaurant
ChIJ36APYg0FdkgR8DRF4-44s_k,Upstairs,Restaurant,4.7,102,"{'latitude': 51.4635207, 'longitude': -0.14152009999999998}","4 The Polygon, London",https://maps.google.com/?cid=17992787534941598960&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,http://www.trinity-upstairs.co.uk/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
ChIJS4t9A1UEdkgRt_jR1n5jq38,Lebanese Grill II,Kebab Shop,4.2,193,"{'latitude': 51.470586, 'longitude': -0.1383739}","523 Wandsworth Rd, London",https://maps.google.com/?cid=9199556060255484087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['kebab_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",kebab_shop
ChIJHQGzXxMFdkgRGWl3bKP8JsY,China Garden (Clapham),Takeout Restaurant,4.5,198,"{'latitude': 51.4658386, 'longitude': -0.14174119999999998}","11 North St, London",https://maps.google.com/?cid=14278377447454370073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://www.chinagardenexpress.co.uk/clapham/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJPfw8NG8FdkgRf4wGloJJsmM,Chicken Cottage,Restaurant,3.6,101,"{'latitude': 51.4701888, 'longitude': -0.1392611}","535 Wandsworth Rd, London",https://maps.google.com/?cid=7183885180820950143&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,http://www.chickencottage.com/,OPERATIONAL,"['chicken_restaurant', 'fast_food_restaurant', 'chicken_wings_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
ChIJ_53h5boFdkgR3cyzJTnF3NI,Remedy Kitchen,Restaurant,4.1,143,"{'latitude': 51.466698300000004, 'longitude': -0.1479105}","791-793 Wandsworth Rd, London",https://maps.google.com/?cid=15194236092077559005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.remedykitchen.co.uk/,OPERATIONAL,"['buffet_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
ChIJyZ2EBVUEdkgRX90PaYXNszA,Orit Ethiopian Restaurant and Bar,Ethiopian Restaurant,4.3,147,"{'latitude': 51.470850399999996, 'longitude': -0.1382831}","388 Wandsworth Rd, London",https://maps.google.com/?cid=3509374507528740191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,,OPERATIONAL,"['ethiopian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",ethiopian_restaurant
ChIJUWCMxwoFdkgRnxmlkrlodFQ,Omnibus Cafe,Brunch Restaurant,4.6,9,"{'latitude': 51.463649999999994, 'longitude': -0.142405}","1 Clapham Common North Side, London",https://maps.google.com/?cid=6085604142722914719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://www.brewandbarrelsw4.com/,OPERATIONAL,"['brunch_restaurant', 'coffee_shop', 'pub', 'cafe', 'bar', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",brunch_restaurant
ChIJv7ljkKwFdkgRkT8NwgRI3Sk,Old Town Indian Restaurant,Indian Restaurant,4.5,78,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36B North St, London",https://maps.google.com/?cid=3016646510680817553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://oldtownindian.co.uk/,OPERATIONAL,"['indian_restaurant', 'chicken_restaurant', 'vegan_restaurant', 'meal_takeaway', 'breakfast_restaurant', 'meal_delivery', 'food_delivery', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant
ChIJ9yoxgBQFdkgRrYyIrsAalOc,Old Town Tandoori Indian Restaurant and Takeaway,Takeout Restaurant,4.9,58,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36b North St, London",https://maps.google.com/?cid=16686991934178757805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://oldtowntakeaway.uk/,OPERATIONAL,"['asian_restaurant', 'meal_takeaway', 'indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
