h3_9,host_seed_tile_id,host_seed_index,host_tile_path_id,center_lat,center_lon
89194ad1697ffff,88194ad169fffff,86,86,51.496502829697384,-0.14157197893449616
89194ad169bffff,88194ad169fffff,86,86,51.49880220011926,-0.14914813634734855
89195da48a3ffff,88195da48bfffff,87,87,51.52522367925628,-0.1510482105275144
89195da48a7ffff,88195da48bfffff,87,87,51.522710212820435,-0.14808691299056154
89195da48abffff,88195da48bfffff,87,87,51.52500954362463,-0.15566723240496194
89195da48afffff,88195da48bfffff,87,87,51.52249614160959,-0.15270562538507368
89195da48b3ffff,88195da48bfffff,87,87,51.5279510885097,-0.14939066093598527
89195da48b7ffff,88195da48bfffff,87,87,51.52543762462778,-0.14642933704256647
89195da48bbffff,88195da48bfffff,87,87,51.52773707871699,-0.15400984393981734
89194ad0683ffff,88194ad069fffff,88,88,51.48166806926756,-0.06089393441539112
89194ad0687ffff,88194ad069fffff,88,88,51.47915289124789,-0.05794114986653049
89194ad068bffff,88194ad069fffff,88,88,51.48145660797337,-0.06550619652835334
89194ad068fffff,88194ad069fffff,88,88,51.478941493779026,-0.06255310262328583
89194ad0693ffff,88194ad069fffff,88,88,51.48439451646366,-0.05923463163703817
89194ad0697ffff,88194ad069fffff,88,88,51.48187934086175,-0.05628182147600486
89194ad069bffff,88194ad069fffff,88,88,51.484183181043846,-0.06384705396851949
89194e69a23ffff,88194e69a3fffff,89,89,51.5430896361924,-0.05039383123506046
89194e69a27ffff,88194e69a3fffff,89,89,51.54057489891238,-0.04743859948022004
89194e69a2bffff,88194e69a3fffff,89,89,51.54287993175072,-0.05501067761296339
89194e69a2fffff,88194e69a3fffff,89,89,51.54036525843921,-0.052055135795784864
89194e69a33ffff,88194e69a3fffff,89,89,51.54581388543325,-0.04873239180937105
89194e69a37ffff,88194e69a3fffff,89,89,51.543299150736,-0.04577713446929734
89194e69a3bffff,88194e69a3fffff,89,89,51.545604306920765,-0.05334939867337019
89195da4943ffff,88195da495fffff,90,90,51.51179928183318,-0.15471586968369397
89195da4947ffff,88195da495fffff,90,90,51.509285738337255,-0.1517550134091929
89195da494bffff,88195da495fffff,90,90,51.51158470729867,-0.1593339377484184
89195da494fffff,88195da495fffff,90,90,51.50907122819916,-0.15637277215049686
89195da4953ffff,88195da495fffff,90,90,51.51452720712279,-0.15305883254798974
89195da4957ffff,88195da495fffff,90,90,51.512013666145066,-0.15009794990068423
89195da495bffff,88195da495fffff,90,90,51.514312758414135,-0.15767706169032153
89194ad1543ffff,88194ad155fffff,91,91,51.47660359748124,-0.1132944146792663
89194ad1547ffff,88194ad155fffff,91,91,51.47408912037246,-0.11033825432023266
89194ad154bffff,88194ad155fffff,91,91,51.47638992240224,-0.11790815365618837
89194ad154fffff,88194ad155fffff,91,91,51.473875509367765,-0.11495168419543758
89194ad1553ffff,88194ad155fffff,91,91,51.4793315573496,-0.11163701064044954
89194ad1557ffff,88194ad155fffff,91,91,51.47681708265498,-0.10868082426464806
89194ad155bffff,88194ad155fffff,91,91,51.47911800810126,-0.11625091019266029
89194ad16a3ffff,88194ad16bfffff,92,92,51.48853242756679,-0.14192654396096782
89194ad16a7ffff,88194ad16bfffff,92,92,51.486018475842144,-0.13896777993484186
89194ad16abffff,88194ad16bfffff,92,92,51.4883178616019,-0.14654227375506806
89194ad16afffff,88194ad16bfffff,92,92,51.485803974134505,-0.1435832006080124
89194ad16b3ffff,88194ad16bfffff,92,92,51.49126075272857,-0.14026975274856693
89194ad16b7ffff,88194ad16bfffff,92,92,51.488746803456245,-0.13731096247103458
89194ad16bbffff,88194ad16bfffff,92,92,51.49104631258147,-0.14488564339522977
89194ad1503ffff,88194ad151fffff,93,93,51.47451577275305,-0.10111184036925258
89194ad1507ffff,88194ad151fffff,93,93,51.47200110115126,-0.09815663335481192
89194ad150bffff,88194ad151fffff,93,93,51.474302541494566,-0.10572497302728565
89194ad150fffff,88194ad151fffff,93,93,51.471787933898746,-0.10276945688711309
89194ad1513ffff,88194ad151fffff,93,93,51.477243483362656,-0.09945408933296095
89194ad1517ffff,88194ad151fffff,93,93,51.47472881416691,-0.09649885639875559
89194ad151bffff,88194ad151fffff,93,93,51.47703037794247,-0.10406738246498504
89194e69b23ffff,88194e69b3fffff,94,94,51.525485079350176,-0.029714255981384493
89194e69b27ffff,88194e69b3fffff,94,94,51.52296987705982,-0.02676137284970099
89194e69b2bffff,88194e69b3fffff,94,94,51.52527582220507,-0.03432893226121742
89194e69b2fffff,88194e69b3fffff,94,94,51.52276068372223,-0.03137573918000271
89194e69b33ffff,88194e69b3fffff,94,94,51.528209346515425,-0.028052637991688015
89194e69b37ffff,88194e69b3fffff,94,94,51.525694146756145,-0.025099729452198336
89194e69b3bffff,88194e69b3fffff,94,94,51.528000215301674,-0.032667474506325705
89194ad22c3ffff,88194ad22dfffff,95,95,51.50431597348938,-0.02916306216679286
89194ad22c7ffff,88194ad22dfffff,95,95,51.50180055992673,-0.02621131178396997
89194ad22cbffff,88194ad22dfffff,95,95,51.504106278086304,-0.03377600805614715
89194ad22cfffff,88194ad22dfffff,95,95,51.50159092826068,-0.03082394795139866
89194ad22d3ffff,88194ad22dfffff,95,95,51.50704089032871,-0.027502041690766643
89194ad22d7ffff,88194ad22dfffff,95,95,51.504525479239476,-0.02455026592324743
89194ad22dbffff,88194ad22dfffff,95,95,51.50683132084128,-0.032115147692049616
89195da6b83ffff,88195da6b9fffff,96,96,51.553553523742785,-0.111365714763468
89195da6b87ffff,88195da6b9fffff,96,96,51.55103976138391,-0.10840570364727074
89195da6b8bffff,88195da6b9fffff,96,96,51.5533415979485,-0.11598560391859923
89195da6b8fffff,88195da6b9fffff,96,96,51.55082789990034,-0.11302528285933622
89195da6b93ffff,88195da6b9fffff,96,96,51.556279019070914,-0.1097060117811801
89195da6b97ffff,88195da6b9fffff,96,96,51.55376525933496,-0.10674597459312528
89195da6b9bffff,88195da6b9fffff,96,96,51.55606721916765,-0.1143260619305705
89194e69b03ffff,88194e69b1fffff,97,97,51.5332395469648,-0.03395946136772829
89194e69b07ffff,88194e69b1fffff,97,97,51.530724479928445,-0.031005881949716544
89194e69b0bffff,88194e69b1fffff,97,97,51.53303028806647,-0.03857491790163412
89194e69b0fffff,88194e69b1fffff,97,97,51.53051528488389,-0.03562102846589112
89194e69b13ffff,88194e69b1fffff,97,97,51.53596368055842,-0.03229775944376241
89194e69b17ffff,88194e69b1fffff,97,97,51.533448616075,-0.02934415457784386
89194e69b1bffff,88194e69b1fffff,97,97,51.53575454759414,-0.03691337628726754
89194ad0603ffff,88194ad061fffff,98,98,51.476003076975495,-0.06882407795950644
89194ad0607ffff,88194ad061fffff,98,98,51.47348795796628,-0.06587103538191545
89194ad060bffff,88194ad061fffff,98,98,51.475791174230814,-0.07343616870031103
89194ad060fffff,88194ad061fffff,98,98,51.47327611906896,-0.07048281685792789
89194ad0613ffff,88194ad061fffff,98,98,51.47872990661378,-0.0671652045208339
89194ad0617ffff,88194ad061fffff,98,98,51.476214790008434,-0.06421213627424248
89194ad061bffff,88194ad061fffff,98,98,51.47851812973316,-0.07177745550671549
89194ad1083ffff,88194ad109fffff,99,99,51.47869033980178,-0.12547915487137198
89194ad1087ffff,88194ad109fffff,99,99,51.47617605739905,-0.12252204114280561
89194ad108bffff,88194ad109fffff,99,99,51.47847622071277,-0.13009349989256977
89194ad108fffff,88194ad109fffff,99,99,51.47596200245263,-0.12713607708636782
89194ad1093ffff,88194ad109fffff,99,99,51.48141854890542,-0.12382209812957826
89194ad1097ffff,88194ad109fffff,99,99,51.47890426892495,-0.12086495828716054
89194ad109bffff,88194ad109fffff,99,99,51.481204555639295,-0.12843660382723235
89195da6983ffff,88195da699fffff,100,100,51.55503167970897,-0.0790306652093657
89195da6987ffff,88195da699fffff,100,100,51.55251746781046,-0.07607282425431297
89195da698bffff,88195da699fffff,100,100,51.55482108492988,-0.08364951036175053
89195da698fffff,88195da699fffff,100,100,51.55230693718317,-0.08069135932377014
89195da6993ffff,88195da699fffff,100,100,51.55775629369707,-0.07736983618652095
89195da6997ffff,88195da699fffff,100,100,51.55524208441925,-0.07441196941146276
89195da699bffff,88195da699fffff,100,100,51.557545824834676,-0.08198884210330754
89194e69a43ffff,88194e69a5fffff,101,101,51.552937958945755,-0.0668362022914334
89194e69a47ffff,88194e69a5fffff,101,101,51.55042355211545,-0.06387931742742292
89194e69a4bffff,88194e69a5fffff,101,101,51.55272780839165,-0.07145443855928474
89194e69a4fffff,88194e69a5fffff,101,101,51.55021346564469,-0.06849724358854094
89194e69a53ffff,88194e69a5fffff,101,101,51.555662323709555,-0.06517502609023593
89194e69a57ffff,88194e69a5fffff,101,101,51.553147919491884,-0.06221811550352923
89194e69a5bffff,88194e69a5fffff,101,101,51.55545229907978,-0.06979342302084128
89195da4823ffff,88195da483fffff,102,102,51.51955408828051,-0.1589816051565266
89195da4827ffff,88195da483fffff,102,102,51.51704068117809,-0.15602005095282964
89195da482bffff,88195da483fffff,102,102,51.519339510709244,-0.16360045306487103
89195da482fffff,88195da483fffff,102,102,51.516826168049626,-0.16063858947027415
89195da4833ffff,88195da483fffff,102,102,51.522281880142316,-0.15732448613931233
89195da4837ffff,88195da483fffff,102,102,51.51976847558006,-0.15436290552230075
89195da483bffff,88195da483fffff,102,102,51.52206742839959,-0.16194349520040088
89194ad2643ffff,88194ad265fffff,103,103,51.5177302077925,-0.025470359079830567
89194ad2647ffff,88194ad265fffff,103,103,51.51521487040641,-0.022518171978022947
89194ad264bffff,88194ad265fffff,103,103,51.51752095231073,-0.030084255316706967
89194ad264fffff,88194ad265fffff,103,103,51.51500567868584,-0.027131758333479125
89194ad2653ffff,88194ad265fffff,103,103,51.520454608461016,-0.023808825069793867
89194ad2657ffff,88194ad265fffff,103,103,51.51793927358415,-0.020856612600240798
89194ad265bffff,88194ad265fffff,103,103,51.52024547890789,-0.028422881466688543
89195da4ca3ffff,88195da4cbfffff,104,104,51.54431284718592,-0.1394425332080167
89195da4ca7ffff,88195da4cbfffff,104,104,51.541799398776334,-0.13648105139547168
89195da4cabffff,88195da4cbfffff,104,104,51.54409959249786,-0.144062683037541
89195da4cafffff,88195da4cbfffff,104,104,51.54158620851158,-0.14110089149032784
89195da4cb3ffff,88195da4cbfffff,104,104,51.547039357393906,-0.1377840400960536
89195da4cb7ffff,88195da4cbfffff,104,104,51.54452591158784,-0.13482253200037173
89195da4cbbffff,88195da4cbfffff,104,104,51.5468262285684,-0.14240435107437485
89195da4c23ffff,88195da4c3fffff,105,105,51.5386459349783,-0.14737894249823538
89195da4c27ffff,88195da4c3fffff,105,105,51.536132545805565,-0.1444172036208
89195da4c2bffff,88195da4c3fffff,105,105,51.53843223827749,-0.15199891854312392
89195da4c2fffff,88195da4c3fffff,105,105,51.53591891355008,-0.1490368700231125
89195da4c33ffff,88195da4c3fffff,105,105,51.54137282796433,-0.14572088017425452
89195da4c37ffff,88195da4c3fffff,105,105,51.53885944138131,-0.1427591149567022
89195da4c3bffff,88195da4c3fffff,105,105,51.541159257115694,-0.1503410173943448
89194ad15a3ffff,88194ad15bfffff,106,106,51.472426866209275,-0.08893143246512564
89194ad15a7ffff,88194ad15bfffff,106,106,51.46991200032745,-0.08597717877003895
89194ad15abffff,88194ad15bfffff,106,106,51.47221407858178,-0.09354395852993484
89194ad15afffff,88194ad15bfffff,106,106,51.46969927663763,-0.09058939568525533
89194ad15b3ffff,88194ad15bfffff,106,106,51.47515432753656,-0.08727333473076951
89194ad15b7ffff,88194ad15bfffff,106,106,51.472639464052776,-0.08431905521294826
89194ad15bbffff,88194ad15bfffff,106,106,51.47494166575509,-0.0918860211684133
89195da69c3ffff,88195da69dfffff,107,107,51.5571243168162,-0.09122730188781258
89195da69c7ffff,88195da69dfffff,107,107,51.55461030006287,-0.08826850481584476
89195da69cbffff,88195da69dfffff,107,107,51.556913277621945,-0.09584675564980799
89195da69cfffff,88195da69dfffff,107,107,51.55439932508893,-0.09288764851886248
89195da69d3ffff,88195da69dfffff,107,107,51.55984918000531,-0.08956682034401876
89195da69d7ffff,88195da69dfffff,107,107,51.55733516588077,-0.08660799735469138
89195da69dbffff,88195da69dfffff,107,107,51.55963826672017,-0.09418643497212334
89194e69bc3ffff,88194e69bdfffff,108,108,51.54099361025163,-0.03820597579753165
89194e69bc7ffff,88194e69bdfffff,108,108,51.53847867862745,-0.03525169983652845
89194e69bcbffff,88194e69bdfffff,108,108,51.54078434951017,-0.0428222127966134
89194e69bcfffff,88194e69bdfffff,108,108,51.53826948178607,-0.039867626749727984
89194e69bd3ffff,88194e69bdfffff,108,108,51.54371761020537,-0.03654418998477797
89194e69bd7ffff,88194e69bdfffff,108,108,51.54120268115595,-0.033589888535737605
89194e69bdbffff,88194e69bdfffff,108,108,51.543508475400664,-0.041160587368343514
89195da6b43ffff,88195da6b5fffff,109,109,51.549978551791234,-0.13150508869801708
89195da6b47ffff,88195da6b5fffff,109,109,51.54746504419442,-0.1285438641563278
89195da6b4bffff,88195da6b5fffff,109,109,51.549765739125164,-0.1361254121408682
89195da6b4fffff,88195da6b5fffff,109,109,51.5472522959296,-0.13316387777241895
89195da6b53ffff,88195da6b5fffff,109,109,51.552704679162346,-0.12984616476349936
89195da6b57ffff,88195da6b5fffff,109,109,51.550191174182785,-0.12688491399554813
89195da6b5bffff,88195da6b5fffff,109,109,51.552491992369184,-0.1344666493287122
89195da4883ffff,88195da489fffff,110,110,51.53297781529529,-0.15531431646669994
89195da4887ffff,88195da489fffff,110,110,51.53046448540902,-0.15235232073026841
89195da488bffff,88195da489fffff,110,110,51.53276367659114,-0.1599341185557912
89195da488fffff,88195da489fffff,110,110,51.5302504111721,-0.15697181326883497
89195da4893ffff,88195da489fffff,110,110,51.53570509100056,-0.15365668489600673
89195da4897ffff,88195da489fffff,110,110,51.533191763690155,-0.15069466276257268
89195da489bffff,88195da489fffff,110,110,51.53549107813806,-0.15827664818664824
89194e69a03ffff,88194e69a1fffff,111,111,51.550843155120184,-0.05464391365738069
89194e69a07ffff,88194e69a1fffff,111,111,51.54832855357143,-0.051687984858228904
89194e69a0bffff,88194e69a1fffff,111,111,51.550633448600884,-0.059261540766102114
89194e69a0fffff,88194e69a1fffff,111,111,51.54811891106707,-0.0563053018365504
89194e69a13ffff,88194e69a1fffff,111,111,51.55356727063646,-0.052982390578497594
89194e69a17ffff,88194e69a1fffff,111,111,51.55105267169236,-0.05002643615394465
89194e69a1bffff,88194e69a1fffff,111,111,51.5533576900491,-0.0576001782482979
89194ad04c3ffff,88194ad04dfffff,112,112,51.485237961296434,-0.04078643489954376
89194ad04c7ffff,88194ad04dfffff,112,112,51.48272253061882,-0.03783486250458337
89194ad04cbffff,88194ad04dfffff,112,112,51.485027384577144,-0.045398260090628216
89194ad04cfffff,88194ad04dfffff,112,112,51.48251201763443,-0.04244637822448725
89194ad04d3ffff,88194ad04dfffff,112,112,51.48796377664211,-0.0391263569782636
89194ad04d7ffff,88194ad04dfffff,112,112,51.485448348388196,-0.036174759124871544
89194ad04dbffff,88194ad04dfffff,112,112,51.48775332581512,-0.04373834225992579
89194ad10c3ffff,88194ad10dfffff,113,113,51.48077599912263,-0.1376660604207652
89194ad10c7ffff,88194ad10dfffff,113,113,51.47826191163897,-0.13470799329801544
89194ad10cbffff,88194ad10dfffff,113,113,51.48056143583413,-0.1422810112111884
89194ad10cfffff,88194ad10dfffff,113,113,51.47804741256146,-0.13932263503510522
89194ad10d3ffff,88194ad10dfffff,113,113,51.483504457437945,-0.13600935127554212
89194ad10d7ffff,88194ad10dfffff,113,113,51.48099037238467,-0.1330512579418538
89194ad10dbffff,88194ad10dfffff,113,113,51.483290019964606,-0.14062446284367416
89194ad2263ffff,88194ad227fffff,114,114,51.49089959895758,-0.032854148553666994
89194ad2267ffff,88194ad227fffff,114,114,51.488384109421595,-0.029902834814898072
89194ad226bffff,88194ad227fffff,114,114,51.49068946366105,-0.03746614444706652
89194ad226fffff,88194ad227fffff,114,114,51.4881740378379,-0.03451452114575112
89194ad2273ffff,88194ad227fffff,114,114,51.493625031736705,-0.03119364133502961
89194ad2277ffff,88194ad227fffff,114,114,51.49110954463831,-0.02824230219468025
89194ad227bffff,88194ad227fffff,114,114,51.493415022342816,-0.0358057972923736
89194ad16c3ffff,88194ad16dfffff,115,115,51.498372743837066,-0.15838192099466633
89194ad16c7ffff,88194ad16dfffff,115,115,51.49585912348432,-0.15542150590453377
89194ad16cbffff,88194ad16dfffff,115,115,51.49815773042785,-0.1629990356011274
89194ad16cfffff,88194ad16dfffff,115,115,51.49564417444713,-0.16003831134709126
89194ad16d3ffff,88194ad16dfffff,115,115,51.50110118493153,-0.15672539603828226
89194ad16d7ffff,88194ad16dfffff,115,115,51.49858756706125,-0.15376495455914482
89194ad16dbffff,88194ad16dfffff,115,115,51.50088629733506,-0.1613426716736999
89194ad0443ffff,88194ad045fffff,116,116,51.47957511717268,-0.04871769198575434
89194ad0447ffff,88194ad045fffff,116,116,51.477059745403416,-0.04576586113972821
89194ad044bffff,88194ad045fffff,116,116,51.479364099039465,-0.05332934630321786
89194ad044fffff,88194ad045fffff,116,116,51.476848791027145,-0.050377206077367585
89194ad0453ffff,88194ad045fffff,116,116,51.48230131502616,-0.04705804332803374
89194ad0457ffff,88194ad045fffff,116,116,51.479785945666634,-0.04410618696670645
89194ad045bffff,88194ad045fffff,116,116,51.48209042277494,-0.05166985776270359
89195da4ba3ffff,88195da4bbfffff,117,117,51.50612822005502,-0.16264728588101227
89195da4ba7ffff,88195da4bbfffff,117,117,51.50361473593961,-0.15968617313183714
89195da4babffff,88195da4bbfffff,117,117,51.50591320364477,-0.16726517996339685
89195da4bafffff,88195da4bbfffff,117,117,51.503399783947756,-0.16430375798282582
89195da4bb3ffff,88195da4bbfffff,117,117,51.508856527842156,-0.1609906791407432
89195da4bb7ffff,88195da4bbfffff,117,117,51.506343046231166,-0.1580295399620077
89195da4bbbffff,88195da4bbfffff,117,117,51.508641637247315,-0.1656087343271053
89194ad2663ffff,88194ad267fffff,118,118,51.50997493267651,-0.021227770104761387
89194ad2667ffff,88194ad267fffff,118,118,51.5074594603529,-0.01827627877642958
89194ad266bffff,88194ad267fffff,118,118,51.5097656787683,-0.025840886509693312
89194ad266fffff,88194ad267fffff,118,118,51.50725027015954,-0.022889085368024645
89194ad2673ffff,88194ad267fffff,118,118,51.51269946678001,-0.019566320119811506
89194ad2677ffff,88194ad267fffff,118,118,51.510183996943674,-0.016614803463749966
89194ad267bffff,88194ad267fffff,118,118,51.51249033879764,-0.024179596609962863
89194ad0663ffff,88194ad067fffff,119,119,51.47033687844202,-0.0767531914897425
89194ad0667ffff,88194ad067fffff,119,119,51.46782181849316,-0.07379989108851798
89194ad066bffff,88194ad067fffff,119,119,51.47012453425593,-0.08136511068736337
89194ad066fffff,88194ad067fffff,119,119,51.46760953817644,-0.07841150111272113
89194ad0673ffff,88194ad067fffff,119,119,51.47306409046364,-0.07509474735680417
89194ad0677ffff,88194ad067fffff,119,119,51.4705490329047,-0.07214142122974347
89194ad067bffff,88194ad067fffff,119,119,51.4728518721312,-0.07970682682596315
89194ad1603ffff,88194ad161fffff,120,120,51.490616861974004,-0.15411786948798678
89194ad1607ffff,88194ad161fffff,120,120,51.488103105542606,-0.15115815180048964
89194ad160bffff,88194ad161fffff,120,120,51.490401851475724,-0.15873420482845213
89194ad160fffff,88194ad161fffff,120,120,51.48788815936995,-0.15577417804448598
89194ad1613ffff,88194ad161fffff,120,120,51.49334543630722,-0.15246142636206206
89194ad1617ffff,88194ad161fffff,120,120,51.49083168233625,-0.14950168232598332
89194ad161bffff,88194ad161fffff,120,120,51.493130551619,-0.1570779226564351
89195da6823ffff,88195da683fffff,121,121,51.55921586967369,-0.1034261118023427
89195da6827ffff,88195da683fffff,121,121,51.55670204827904,-0.1004663585879697
89195da682bffff,88195da683fffff,121,121,51.559004385874275,-0.10804617389873529
89195da682fffff,88195da683fffff,121,121,51.556490628768394,-0.10508611064937129
89195da6833ffff,88195da683fffff,121,121,51.561940982040525,-0.10176597803841088
89195da6837ffff,88195da683fffff,121,121,51.55942716328263,-0.09880619880917675
89195da683bffff,88195da683fffff,121,121,51.561729624142494,-0.10638620110253598
89195da6bc3ffff,88195da6bdfffff,122,122,51.55564304866745,-0.12356660907045336
89195da6bc7ffff,88195da6bdfffff,122,122,51.553129481932984,-0.12060564200557407
89195da6bcbffff,88195da6bdfffff,122,122,51.55543067803254,-0.12818710595524152
89195da6bcfffff,88195da6bdfffff,122,122,51.55291717567727,-0.12522582897149054
89195da6bd3ffff,88195da6bdfffff,122,122,51.55836879314292,-0.12190725427879798
89195da6bd7ffff,88195da6bdfffff,122,122,51.55585522903951,-0.11894626104462115
89195da6bdbffff,88195da6bdfffff,122,122,51.5581565483913,-0.1265279122594771
89194ad2203ffff,88194ad221fffff,123,123,51.49656003002982,-0.0249208330518657
89194ad2207ffff,88194ad221fffff,123,123,51.49404448168539,-0.02196977817436654
89194ad220bffff,88194ad221fffff,123,123,51.4963503361649,-0.02953299947626111
89194ad220fffff,88194ad221fffff,123,123,51.49383485151122,-0.026581634944875854
89194ad2213ffff,88194ad221fffff,123,123,51.49928508018374,-0.023259896502154657
89194ad2217ffff,88194ad221fffff,123,123,51.496769534290806,-0.02030881627995915
89194ad221bffff,88194ad221fffff,123,123,51.49907551223174,-0.027872222963779898
89195da4803ffff,88195da481fffff,124,124,51.52730848826407,-0.16324865501166522
89195da4807ffff,88195da481fffff,124,124,51.52479521771382,-0.1602864026220096
89195da480bffff,88195da481fffff,124,124,51.52709390756593,-0.16786828297380157
89195da480fffff,88195da481fffff,124,124,51.52458070150487,-0.16490572112571394
89195da4813ffff,88195da481fffff,124,124,51.53003614662963,-0.16159145415954504
89195da4817ffff,88195da481fffff,124,124,51.52752287864148,-0.15862917531603454
89195da481bffff,88195da481fffff,124,124,51.52982169176269,-0.16621124334957035
89194ad06a3ffff,88194ad06bfffff,125,125,51.47391106671278,-0.05664791970866646
89194ad06a7ffff,88194ad06bfffff,125,125,51.47139575390171,-0.05369583061655865
89194ad06abffff,88194ad06bfffff,125,125,51.473699607174545,-0.061259402981323964
89194ad06afffff,88194ad06bfffff,125,125,51.47118435814252,-0.05830700460080531
89194ad06b3ffff,88194ad06bfffff,125,125,51.47663764701523,-0.054988700280657145
89194ad06b7ffff,88194ad06bfffff,125,125,51.47412233660002,-0.05203658561645757
89194ad06bbffff,88194ad06bfffff,125,125,51.47642631334871,-0.059600343697150004
89194e69aa3ffff,88194e69abfffff,126,126,51.54874726882604,-0.04245379982967558
89194e69aa7ffff,88194e69abfffff,126,126,51.54623247277219,-0.03949882706892439
89194e69aabffff,88194e69abfffff,126,126,51.54853800615139,-0.04707081750502788
89194e69aafffff,88194e69abfffff,126,126,51.54602327404402,-0.04411553459032339
89194e69ab3ffff,88194e69abfffff,126,126,51.55147113507156,-0.04079193017365579
89194e69ab7ffff,88194e69abfffff,126,126,51.54895634161439,-0.03783693188477392
89194e69abbffff,88194e69abfffff,126,126,51.55126199833643,-0.04540910830845615
89195da4b83ffff,88195da4b9fffff,127,127,51.51388329024197,-0.16691396470665384
89195da4b87ffff,88195da4b9fffff,127,127,51.51136994252258,-0.16395215404189567
89195da4b8bffff,88195da4b9fffff,127,127,51.51366827074055,-0.17153263847491595
89195da4b8fffff,88195da4b9fffff,127,127,51.51115498748596,-0.16857051851128846
89195da4b93ffff,88195da4b9fffff,127,127,51.516611464653224,-0.16525727622909414
89195da4b97ffff,88195da4b9fffff,127,127,51.51409811946019,-0.1622954390941595
89195da4b9bffff,88195da4b9fffff,127,127,51.516396570969846,-0.1698761111763474
89194ad1563ffff,88194ad157fffff,128,128,51.468846483885166,-0.10903975061954257
89194ad1567ffff,88194ad157fffff,128,128,51.46633187149786,-0.10608428642187123
89194ad156bffff,88194ad157fffff,128,128,51.46863281110386,-0.11365271090847227
89194ad156fffff,88194ad157fffff,128,128,51.46611826274459,-0.11069693767667682
89194ad1573ffff,88194ad157fffff,128,128,51.471574576805295,-0.10738242907425238
89194ad1577ffff,88194ad157fffff,128,128,51.46905996681021,-0.10442693890010817
89194ad157bffff,88194ad157fffff,128,128,51.47136102985191,-0.11199554986362521
89194ad10a3ffff,88194ad10bfffff,129,129,51.470933366289536,-0.12122223703851345
89194ad10a7ffff,88194ad10bfffff,129,129,51.468418948447386,-0.11826581971432726
89194ad10abffff,88194ad10bfffff,129,129,51.47071924964258,-0.12583580331870572
89194ad10afffff,88194ad10bfffff,129,129,51.468204895896754,-0.12287907698444722
89194ad10b3ffff,88194ad10bfffff,129,129,51.47366170846151,-0.11956526260028692
89194ad10b7ffff,88194ad10bfffff,129,129,51.47114729301962,-0.1166088192025826
89194ad10bbffff,88194ad10bfffff,129,129,51.473447717634734,-0.1241789894820923
89194e69ba3ffff,88194e69bbfffff,130,130,51.531142300740214,-0.021776038261087368
89194e69ba7ffff,88194e69bbfffff,130,130,51.52862703973375,-0.018823414365413935
89194e69babffff,88194e69bbfffff,130,130,51.53093348520753,-0.026390885197247776
89194e69bafffff,88194e69bbfffff,130,130,51.528418287986405,-0.0234379512605133
89194e69bb3ffff,88194e69bbfffff,130,130,51.53386618500715,-0.020113990440266283
89194e69bb7ffff,88194e69bbfffff,130,130,51.53135092654565,-0.01716134119381909
89194e69bbbffff,88194e69bbfffff,130,130,51.53365749541607,-0.024728997584471266
89194ad26c3ffff,88194ad26dfffff,131,131,51.52338769460485,-0.017533089552830262
89194ad26c7ffff,88194ad26dfffff,131,131,51.52087229850515,-0.01458116169896361
89194ad26cbffff,88194ad26dfffff,131,131,51.523178880680994,-0.0221471562897957
89194ad26cfffff,88194ad26dfffff,131,131,51.5206635483204,-0.019194918463041284
89194ad26d3ffff,88194ad26dfffff,131,131,51.52611171242702,-0.01587112585599959
89194ad26d7ffff,88194ad26dfffff,131,131,51.523596318850394,-0.012919172691339523
89194ad26dbffff,88194ad26dfffff,131,131,51.525903024442044,-0.02048535272619256
89194ad1623ffff,88194ad163fffff,132,132,51.48286057485178,-0.14985513080168758
89194ad1627ffff,88194ad163fffff,132,132,51.480346682500326,-0.14689611026044455
89194ad162bffff,88194ad163fffff,132,132,51.48264556717438,-0.15447068708604833
89194ad162fffff,88194ad163fffff,132,132,51.4801317391022,-0.15151135751576422
89194ad1633ffff,88194ad163fffff,132,132,51.48558928235516,-0.14819876955266395
89194ad1637ffff,88194ad163fffff,132,132,51.483075392442196,-0.14523972270334035
89194ad163bffff,88194ad163fffff,132,132,51.485374400485114,-0.152814486715953
89194ad1523ffff,88194ad153fffff,133,133,51.46675851952267,-0.09685942973331885
89194ad1527ffff,88194ad153fffff,133,133,51.464243712803246,-0.09390491863720216
89194ad152bffff,88194ad153fffff,133,133,51.46654529041758,-0.10147178375657508
89194ad152fffff,88194ad153fffff,133,133,51.46403054765785,-0.09851696360236455
89194ad1533ffff,88194ad153fffff,133,133,51.4694863631675,-0.09520176138039776
89194ad1537ffff,88194ad153fffff,133,133,51.46697155883215,-0.09224722440473718
89194ad153bffff,88194ad153fffff,133,133,51.469273259897996,-0.09981427580288404
89194e69b83ffff,88194e69b9fffff,134,134,51.538896502885834,-0.026020295333813507
89194e69b87ffff,88194e69b9fffff,134,134,51.536381377130716,-0.02306697513980831
89194e69b8bffff,88194e69b9fffff,134,134,51.538687685654324,-0.030635922680327853
89194e69b8fffff,88194e69b9fffff,134,134,51.53617262373093,-0.027682292377091362
89194e69b93ffff,88194e69b9fffff,134,134,51.54162025352932,-0.024358163434447935
89194e69b97ffff,88194e69b9fffff,134,134,51.53910513034101,-0.021404817849556678
89194e69b9bffff,88194e69b9fffff,134,134,51.541411562242125,-0.028973951063821772
89195da6d23ffff,88195da6d3fffff,135,135,51.56069093200335,-0.07108985497751785
