id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJGWdASG4FdkgRcoyb2MriFgo,The Pig's Head,Gastropub,4.6,594.0,"{'latitude': 51.4656496, 'longitude': -0.14105869999999998}","87 Rectory Grove, London",https://maps.google.com/?cid=727017750712257650&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,http://www.thepigshead.com/,OPERATIONAL,"['gastropub', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",gastropub
ChIJTWz4bgQFdkgRH-MuIn2pJ90,Cher Thai Eatery,Thai Restaurant,4.8,689.0,"{'latitude': 51.466591099999995, 'longitude': -0.1423447}","22 North St, London",https://maps.google.com/?cid=15935892161383293727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://www.cherthailondon.co.uk/,OPERATIONAL,"['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",thai_restaurant
ChIJ_9enQMsFdkgRtaW01gBhV4I,Brorritos - Clapham,Mexican Restaurant,4.9,317.0,"{'latitude': 51.465872499999996, 'longitude': -0.1417987}","13 North St, London",https://maps.google.com/?cid=9392082204134516149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.brorritos.co.uk/,OPERATIONAL,"['mexican_restaurant', 'vegan_restaurant', 'halal_restaurant', 'vegetarian_restaurant', 'dessert_restaurant', 'taco_restaurant', 'meal_takeaway', 'burrito_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",mexican_restaurant
ChIJHQGzXxMFdkgRGWl3bKP8JsY,China Garden (Clapham),Takeout Restaurant,4.5,198.0,"{'latitude': 51.4658386, 'longitude': -0.14174119999999998}","11 North St, London",https://maps.google.com/?cid=14278377447454370073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://www.chinagardenexpress.co.uk/clapham/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJv7ljkKwFdkgRkT8NwgRI3Sk,Old Town Indian Restaurant,Indian Restaurant,4.5,78.0,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36B North St, London",https://maps.google.com/?cid=3016646510680817553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://oldtownindian.co.uk/,OPERATIONAL,"['indian_restaurant', 'chicken_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'breakfast_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant
ChIJ9yoxgBQFdkgRrYyIrsAalOc,Old Town Tandoori Indian Restaurant and Takeaway,Takeout Restaurant,4.9,58.0,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36b North St, London",https://maps.google.com/?cid=16686991934178757805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://oldtowntakeaway.uk/,OPERATIONAL,"['asian_restaurant', 'meal_takeaway', 'indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJ5XDMExwFdkgRyoMR0infjOg,Marlowes Clapham,Hamburger Restaurant,2.4,11.0,"{'latitude': 51.466175799999995, 'longitude': -0.1421391}","29 North St, London",https://maps.google.com/?cid=16757013684249789386&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,OPERATIONAL,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant
ChIJR5Zi3m4FdkgRqquBEYp5Lws,Railway Kitchen - Clapham,Takeout Restaurant,5.0,1.0,"{'latitude': 51.466935899999996, 'longitude': -0.1426728}","36c North St, London",https://maps.google.com/?cid=805996492228766634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,https://deliveroo.co.uk/menu/london/clapham/railway-kitchen-clapham,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJO6Ce_TYFdkgRqP3Q2HbnncU,Clapham Noodle Bar,Noodle Shop,,,"{'latitude': 51.4669331, 'longitude': -0.1427288}","36 North St, London",https://maps.google.com/?cid=14239792094445108648&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,https://www.claphamnoodlesbar.co.uk/,OPERATIONAL,"['noodle_shop', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",noodle_shop
ChIJNViN4SgFdkgRFwFadyrVo94,KAUAI Virgin Active Clapham,Restaurant,,,"{'latitude': 51.466197099999995, 'longitude': -0.14173639999999998}","4-20 North St, London",https://maps.google.com/?cid=16042900675991568663&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,https://kauai.co.za/global/kauai-london-uk/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
