id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJfQZYnIEFdkgR_H9607xKO18,Berry & Maple,Brunch Restaurant,4.9,199,"{'latitude': 51.4539201, 'longitude': -0.1461804}","2 Cavendish Parade, London",https://maps.google.com/?cid=6862160632091410428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://berryandmaple.co.uk/,OPERATIONAL,"['brunch_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",brunch_restaurant
ChIJL8g3OwAFdkgRVYmXaDlyWDg,Mate’s Clapham Restaurant,Restaurant,4.9,341,"{'latitude': 51.453897299999994, 'longitude': -0.1462055}","3 Clapham Common South Side, London",https://maps.google.com/?cid=4060120654967966037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://matesbooking.com/guest,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJ3cQn7ckFdkgROizf0TtFlG8,Burger King,Restaurant,3.6,1025,"{'latitude': 51.450541, 'longitude': -0.14743}","67, Balham, 73 Balham Hill, London",https://maps.google.com/?cid=8040127357989628986&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://locations.burgerking.co.uk/london/67/73-balham-hill,OPERATIONAL,"['restaurant', 'fast_food_restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJ90NgeCkFdkgRrcERnqgTOZ8,Brooke,Restaurant,4.6,170,"{'latitude': 51.454039699999996, 'longitude': -0.1404743}","Newtons Restaurant, 33-35 Abbeville Rd, London",https://maps.google.com/?cid=11473223140630446509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://brookeclapham.com/,OPERATIONAL,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJQc1-FbcFdkgRrHtzyQ6KQy0,Honest Tom's Snack Bar,Snack Bar,4.6,617,"{'latitude': 51.455934400000004, 'longitude': -0.1503395}","Windmill Dr, London",https://maps.google.com/?cid=3261602351260335020&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://www.facebook.com/honesttoms.claphamcommon/,OPERATIONAL,"['snack_bar', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",snack_bar
ChIJBfXy48kFdkgR6Pb51PwsZL0,Kadoshi Sushi Lounge,Japanese Restaurant,4.3,247,"{'latitude': 51.4515751, 'longitude': -0.1475359}","47 Balham Hill, London",https://maps.google.com/?cid=13647082235255977704&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '50'}}",,https://www.kadoshi.co.uk/,OPERATIONAL,"['japanese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",japanese_restaurant
ChIJe3Va2EoEdkgRUbvmmsICN1o,Bistro Union,Bistro,4.3,359,"{'latitude': 51.454325999999995, 'longitude': -0.13974899999999998}","40 Abbeville Rd, London",https://maps.google.com/?cid=6500667621978323793&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",PRICE_LEVEL_MODERATE,https://bistrounion.co.uk/,OPERATIONAL,"['bistro', 'wine_bar', 'cocktail_bar', 'bar', 'british_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",bistro
ChIJXWauCIwFdkgR0oyhl-R7d7M,Osteria Toscana,Italian Restaurant,4.5,269,"{'latitude': 51.453972699999994, 'longitude': -0.1405695}","31 Abbeville Rd, London",https://maps.google.com/?cid=12931941076744375506&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,http://osteriatoscana.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant
ChIJ80AfHLYFdkgRSOsR1gGFeMI,The Georgian,Eastern European Restaurant,4.2,545,"{'latitude': 51.452143, 'longitude': -0.1474965}","The Georgian, 27 Balham Hill, London",https://maps.google.com/?cid=14013096483496258376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,https://cafegeorgian.wixsite.com/the-georgian,OPERATIONAL,"['eastern_european_restaurant', 'breakfast_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",eastern_european_restaurant
ChIJbcuN1koEdkgRfqE0R3FiLLc,PizzaExpress,Pizza Restaurant,4.5,449,"{'latitude': 51.454294, 'longitude': -0.1402061}","43 Abbeville Rd, London",https://maps.google.com/?cid=13199032846581539198&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://www.pizzaexpress.com/clapham-abbeville-road?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-781,OPERATIONAL,"['pizza_restaurant', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant
