id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJD9a7GEUFdkgRosqUhSPHabg,Archway Battersea,Italian Restaurant,4.7,341,"{'latitude': 51.4774738, 'longitude': -0.14782489999999998}","Arch 65 Queen's Circus, London",https://maps.google.com/?cid=13288371130912262818&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,http://archwaybattersea.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant
ChIJGzzi5wYFdkgRwxMxaV4kFqI,Boqueria,Tapas Restaurant,4.5,1057,"{'latitude': 51.476598, 'longitude': -0.1480356}","278 Queenstown Rd, London",https://maps.google.com/?cid=11679562671542309827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,http://boqueriatapas.com/,OPERATIONAL,"['tapas_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",tapas_restaurant
ChIJU6W_7gYFdkgRiMCY4yAUMRo,San Gennaro,Pizza Restaurant,4.7,743,"{'latitude': 51.476388899999996, 'longitude': -0.1486111}","22 Battersea Park Rd, London",https://maps.google.com/?cid=1887311850334896264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,http://www.sangennaro.co.uk/,OPERATIONAL,"['pizza_restaurant', 'pizza_delivery', 'meal_takeaway', 'italian_restaurant', 'meal_delivery', 'food_delivery', 'service', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant
ChIJPf-zRgEFdkgRjN05hcwo1ws,Pho Ta Battersea,Takeout Restaurant,4.6,454,"{'latitude': 51.477267, 'longitude': -0.1460226}","151 Battersea Park Rd, London",https://maps.google.com/?cid=853195513283599756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://www.ubereats.com/gb/store/pho-ta/Kqu00B2PRauNNnruSPdSXw?srsltid=AfmBOoq_Eeod8Kp3HjVIh8K5ayHE-rVqMr1bC_H4f3PwbHoiFAQvF7i7,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJz4TbK6oFdkgRlU_Jh2FRsik,Monterre Restaurant & Bar - Battersea,Italian Restaurant,4.8,160,"{'latitude': 51.4783207, 'longitude': -0.1467064}","12 Palmer Rd, London",https://maps.google.com/?cid=3004553380741336981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",,http://monterre.co.uk/,OPERATIONAL,"['italian_restaurant', 'brunch_restaurant', 'wine_bar', 'coffee_shop', 'cafe', 'cocktail_bar', 'bar', 'breakfast_restaurant', 'food_store', 'european_restaurant', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant
ChIJmxJQmf0EdkgRJCFCY_eUUjI,Avli of Battersea,Greek Restaurant,4.7,448,"{'latitude': 51.4770244, 'longitude': -0.14649879999999998}","161 Battersea Park Rd, London",https://maps.google.com/?cid=3626124440229781796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,,OPERATIONAL,"['greek_restaurant', 'brunch_restaurant', 'wine_bar', 'mediterranean_restaurant', 'bar', 'breakfast_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant
ChIJyQ7AUNAFdkgRV7ttMvno53M,The Greek Spot,Greek Restaurant,4.3,6,"{'latitude': 51.477004199999996, 'longitude': -0.1464868}","161 Battersea Park Rd, London",https://maps.google.com/?cid=8351900190972427095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,OPERATIONAL,"['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant
ChIJz4wuSwEFdkgRYPyrn426fyc,Mike's Kitchen,Restaurant,4.0,81,"{'latitude': 51.4769918, 'longitude': -0.14659840000000002}","165 Battersea Park Rd, Greater, London",https://maps.google.com/?cid=2846198606953446496&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
ChIJnXlNFVkFdkgRsufXAHbi3mU,Noushe Joon,Takeout Restaurant,5.0,8,"{'latitude': 51.4774126, 'longitude': -0.1480689}","Arch 65 Queen's Circus, London",https://maps.google.com/?cid=7340553439108655026&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,CLOSED_TEMPORARILY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJuWN48KoFdkgR7nQ3EpYND7g,Big Taste Battersea,Restaurant,4.8,20,"{'latitude': 51.4765504, 'longitude': -0.14735869999999998}","V2, Railway Arches, Arch, Patcham Terrace, London",https://maps.google.com/?cid=13262834365831279854&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant
