id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJBWhsNWwFdkgRnW9yO4Z4XP8,Com Com Restaurant,Vietnamese Restaurant,4.7,232,"{'latitude': 51.4758126, 'longitude': -0.1490483}","183-185 Battersea Park Rd, London",https://maps.google.com/?cid=18400714695447310237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://comcomrestaurant.xyz/,OPERATIONAL,"['vietnamese_restaurant', 'asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",vietnamese_restaurant
ChIJU6W_7gYFdkgRiMCY4yAUMRo,San Gennaro,Pizza Restaurant,4.7,743,"{'latitude': 51.476388899999996, 'longitude': -0.1486111}","22 Battersea Park Rd, London",https://maps.google.com/?cid=1887311850334896264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,http://www.sangennaro.co.uk/,OPERATIONAL,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",pizza_restaurant
ChIJ1-xMtQcFdkgR-3MneAs9AXU,Angoletto Trattoria Italiana,Italian Restaurant,4.6,754,"{'latitude': 51.4755782, 'longitude': -0.1509872}","50 Battersea Park Rd, London",https://maps.google.com/?cid=8431087096884065275&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,http://angoletto.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant
ChIJubdBei0FdkgR2gQkThSEZE8,Cynthia's African Dishes,Restaurant,4.7,64,"{'latitude': 51.4756618, 'longitude': -0.1506942}","46 Battersea Park Rd, London",https://maps.google.com/?cid=5720842649412568282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://cynthiasafricandishes.co.uk/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJT-a8YPsFdkgRrfTt9l0UmKs,Pizza Brothers (Battersea),Takeout Restaurant,4.7,134,"{'latitude': 51.4757429, 'longitude': -0.15058269999999999}","42 Battersea Park Rd, London",https://maps.google.com/?cid=12364655170753000621&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://www.pizzabrothers.co.uk/battersea/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJsSci6twbdkgRBHYjBRhOBAE,Chicken Run Co.,Takeout Restaurant,4.7,128,"{'latitude': 51.4756614, 'longitude': -0.1507638}","Good Food House, 46 Battersea Park Rd, London",https://maps.google.com/?cid=73269359017162244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://www.chickenrunco.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br11733-website,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJaf_6CU8FdkgRn_ZUoO5W_JE,Selekt Chicken Battersea,Fast Food Restaurant,4.3,57,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London",https://maps.google.com/?cid=10519378412522763935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://selektchickenonline.uk/,OPERATIONAL,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant
ChIJwd-mzAcFdkgR5XQw8Aq0YxY,Pizza Guys,Takeout Restaurant,3.1,94,"{'latitude': 51.4754739, 'longitude': -0.1513652}","60 Battersea Park Rd, London",https://maps.google.com/?cid=1613331050601149669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://pizzaguys.grub24.co.uk/,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJB_RZrgwFdkgR4iYE91XptB4,Noura Lebanese Takeaway Battersea,Restaurant,4.7,22,"{'latitude': 51.4745685, 'longitude': -0.1530059}","279 Battersea Park Rd, London",https://maps.google.com/?cid=2212649872371492578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://www.nourakingston.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br17160-website,OPERATIONAL,"['restaurant', 'halal_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'sandwich_shop', 'lebanese_restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJJ4o9Qp4FdkgRI09MzvIybYU,South China,Takeout Restaurant,2.1,21,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London",https://maps.google.com/?cid=9614396797930458915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://grub24.co.uk/menu-south-china,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
