id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJD9a7GEUFdkgRosqUhSPHabg,Archway Battersea,Italian Restaurant,4.7,341,"{'latitude': 51.4774738, 'longitude': -0.14782489999999998}","Arch 65 Queen's Circus, London",https://maps.google.com/?cid=13288371130912262818&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,http://archwaybattersea.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant
ChIJGzzi5wYFdkgRwxMxaV4kFqI,Boqueria,Tapas Restaurant,4.5,1057,"{'latitude': 51.476598, 'longitude': -0.1480356}","278 Queenstown Rd, London",https://maps.google.com/?cid=11679562671542309827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,http://boqueriatapas.com/,OPERATIONAL,"['tapas_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",tapas_restaurant
ChIJBWhsNWwFdkgRnW9yO4Z4XP8,Com Com Restaurant,Vietnamese Restaurant,4.7,232,"{'latitude': 51.4758126, 'longitude': -0.1490483}","183-185 Battersea Park Rd, London",https://maps.google.com/?cid=18400714695447310237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://comcomrestaurant.xyz/,OPERATIONAL,"['vietnamese_restaurant', 'asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",vietnamese_restaurant
ChIJU6W_7gYFdkgRiMCY4yAUMRo,San Gennaro,Pizza Restaurant,4.7,743,"{'latitude': 51.476388899999996, 'longitude': -0.1486111}","22 Battersea Park Rd, London",https://maps.google.com/?cid=1887311850334896264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,http://www.sangennaro.co.uk/,OPERATIONAL,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",pizza_restaurant
ChIJPf-zRgEFdkgRjN05hcwo1ws,Pho Ta Battersea,Takeout Restaurant,4.6,454,"{'latitude': 51.477267, 'longitude': -0.1460226}","151 Battersea Park Rd, London",https://maps.google.com/?cid=853195513283599756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://www.ubereats.com/gb/store/pho-ta/Kqu00B2PRauNNnruSPdSXw?srsltid=AfmBOoq_Eeod8Kp3HjVIh8K5ayHE-rVqMr1bC_H4f3PwbHoiFAQvF7i7,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJz4TbK6oFdkgRlU_Jh2FRsik,Monterre Restaurant & Bar - Battersea,Italian Restaurant,4.8,160,"{'latitude': 51.4783207, 'longitude': -0.1467064}","12 Palmer Rd, London",https://maps.google.com/?cid=3004553380741336981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",,http://monterre.co.uk/,OPERATIONAL,"['italian_restaurant', 'coffee_shop', 'wine_bar', 'european_restaurant', 'cocktail_bar', 'cafe', 'breakfast_restaurant', 'brunch_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",italian_restaurant
ChIJ1-xMtQcFdkgR-3MneAs9AXU,Angoletto Trattoria Italiana,Italian Restaurant,4.6,754,"{'latitude': 51.4755782, 'longitude': -0.1509872}","50 Battersea Park Rd, London",https://maps.google.com/?cid=8431087096884065275&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,http://angoletto.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant
ChIJmxJQmf0EdkgRJCFCY_eUUjI,Avli of Battersea,Greek Restaurant,4.7,448,"{'latitude': 51.4770244, 'longitude': -0.14649879999999998}","161 Battersea Park Rd, London",https://maps.google.com/?cid=3626124440229781796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,,OPERATIONAL,"['greek_restaurant', 'mediterranean_restaurant', 'wine_bar', 'breakfast_restaurant', 'brunch_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",greek_restaurant
ChIJ1bfdm0cFdkgRMFJ0uQStlFw,Bronson's burgers - Nine Elms,Takeout Restaurant,4.1,79,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=6671147183845429808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.bronsonsburgers.co.uk/,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJubdBei0FdkgR2gQkThSEZE8,Cynthia's African Dishes,Restaurant,4.7,64,"{'latitude': 51.4756618, 'longitude': -0.1506942}","46 Battersea Park Rd, London",https://maps.google.com/?cid=5720842649412568282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://cynthiasafricandishes.co.uk/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
