id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJ8bKMDxYFdkgR-cbluWZDN90,Soul Lounge,Restaurant,4.3,866,"{'latitude': 51.463628, 'longitude': -0.1334465}","76 Clapham High St, London",https://maps.google.com/?cid=15940283514585728761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '50'}}",,https://www.soulloungeldn.com/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJxcdQV00EdkgRKQX2UVNnheE,Minnow,Restaurant,4.3,1122,"{'latitude': 51.462124499999994, 'longitude': -0.13988599999999998}","The Pavement Cafe, 21 The Pavement, London",https://maps.google.com/?cid=16250508437991327017&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,http://minnowclapham.co.uk/,OPERATIONAL,"['cafe', 'breakfast_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJ_8jBIVIEdkgRVpCMg_y7ISI,Sorella,Italian Restaurant,4.4,694,"{'latitude': 51.4638061, 'longitude': -0.13506790000000002}","Anglo Spanish Nursery School Ltd, 148 Clapham Manor St, London",https://maps.google.com/?cid=2459453564734181462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",PRICE_LEVEL_EXPENSIVE,https://www.sorellarestaurant.co.uk/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant
ChIJXwOyeXIFdkgRErRzmZrUBJE,Popeyes Louisiana Chicken,Chicken Restaurant,4.9,2650,"{'latitude': 51.4626617, 'longitude': -0.1361444}","152 Clapham High St, London",https://maps.google.com/?cid=10449710795870942226&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://popeyesuk.com/restaurants/clapham,OPERATIONAL,"['chicken_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",chicken_restaurant
ChIJ-Zq-8FEEdkgRpjObm00MAi8,KFC Clapham - High Street,Fast Food Restaurant,3.4,902,"{'latitude': 51.4631555, 'longitude': -0.1346142}","106-108 Clapham High St, London",https://maps.google.com/?cid=3387283397198689190&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://www.kfc.co.uk/kfc-near-me/clapham-high-street?utm_term=106-108-High-Street&utm_medium=organic&utm_source=uberall,OPERATIONAL,"['fast_food_restaurant', 'chicken_wings_restaurant', 'electric_vehicle_charging_station', 'chicken_restaurant', 'transportation_service', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant
ChIJjQyBfWUFdkgRfUMZPUsg2jY,Rudy's Pizza Napoletana - Clapham Common,Pizza Restaurant,4.8,344,"{'latitude': 51.4618724, 'longitude': -0.1395915}","15 The Pavement, London",https://maps.google.com/?cid=3952507130490733437&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://www.rudyspizza.co.uk/location/clapham-common/,OPERATIONAL,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant
ChIJd2dXxlEEdkgREP3bxuLAR88,Nando's Clapham - High Street,Restaurant,4.0,926,"{'latitude': 51.4634959, 'longitude': -0.13293939999999999}","59-63 Clapham High St, London",https://maps.google.com/?cid=14936118769428987152&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://www.nandos.co.uk/restaurants/clapham-high-street?utm_campaign=websitecta_NA&utm_content=Multi-Chan_GB_NA_NA_NA_all_NA_NA_clapham-high-street&utm_medium=mybusiness&utm_source=google&utm_term=Local,OPERATIONAL,"['restaurant', 'portuguese_restaurant', 'chicken_restaurant', 'meal_delivery', 'food_delivery', 'point_of_interest', 'service', 'food', 'establishment']",restaurant
ChIJ_8cEL6AFdkgRd3c0BNuHt-I,Tonkotsu Clapham,Restaurant,4.8,581,"{'latitude': 51.462185899999994, 'longitude': -0.1365298}","153 Clapham High St, London",https://maps.google.com/?cid=16336675548047898487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://tonkotsu.co.uk/locations/clapham/?keyword?utm_source=google,OPERATIONAL,"['restaurant', 'ramen_restaurant', 'japanese_restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJM3AGgFIEdkgRLP1Hr8NxugE,Honest Burgers Clapham,Hamburger Restaurant,4.5,929,"{'latitude': 51.4625883, 'longitude': -0.13780789999999998}","York House, 75 Venn St, London",https://maps.google.com/?cid=124537024979402028&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://www.honestburgers.co.uk/locations/clapham/?utm_source=google&utm_medium=organic&utm_campaign=google_business&utm_id=clapham,OPERATIONAL,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",hamburger_restaurant
ChIJq6rmBE4EdkgRBX4mWfkucsU,Crispin at Studio Voltaire,Restaurant,4.7,304,"{'latitude': 51.4621062, 'longitude': -0.1346606}","1a Nelsons Row, London",https://maps.google.com/?cid=14227485821294247429&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,https://www.crispinlondon.com/studio-voltaire,OPERATIONAL,"['restaurant', 'british_restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
