id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJ1bfdm0cFdkgRMFJ0uQStlFw,Bronson's burgers - Nine Elms,Takeout Restaurant,4.1,79.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=6671147183845429808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.bronsonsburgers.co.uk/,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJWz0rSO4DdkgRNzZzd7fNg1g,Panza Mia,Fast Food Restaurant,4.4,91.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=6378167685153502775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://www.veatsio.com/,OPERATIONAL,"['fast_food_restaurant', 'pizza_delivery', 'meal_delivery', 'dessert_shop', 'confectionery', 'food_store', 'food_delivery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",fast_food_restaurant
ChIJvxyFwTMFdkgR9iUDJkH6pjE,Bao Yum,Asian Fusion Restaurant,3.9,77.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=3577822111709996534&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://www.baoyum.com/,OPERATIONAL,"['asian_fusion_restaurant', 'fusion_restaurant', 'asian_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",asian_fusion_restaurant
ChIJR-AIxz4FdkgRx3j_Y2dKZds,Matteo's Cucina italiana Battersea,Italian Restaurant,3.9,24.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=15809123874873768135&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://matteoscucinaitaliana.com/,OPERATIONAL,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant
ChIJ05Yvk-oFdkgRotEtIlcoHoI,Zoe Food,Greek Restaurant,4.9,28.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=9375975828932645282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://zoefood.co.uk/,OPERATIONAL,"['greek_restaurant', 'mediterranean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant
ChIJb6X2eQAFdkgRr_Vg4LkcXiE,Lucky Chicken,Takeout Restaurant,2.0,4.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Kitchen 17, Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=2404390835721401775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
ChIJ159kV-MFdkgRIhS8RRTyMm4,Pizza Detroit CitySlab,Pizza Restaurant,5.0,1.0,"{'latitude': 51.4755865, 'longitude': -0.14116389999999998}","Unit 44, 44 Stewart'S Road, Battersea, London",https://maps.google.com/?cid=7940675261890827298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,,OPERATIONAL,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant
ChIJS6MJFrgFdkgRAVBofiU7pqs,Afro Cabbana,African Restaurant,5.0,10.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=12368638458840240129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,https://www.afrocabbana.com/,OPERATIONAL,"['african_restaurant', 'catering_service', 'meal_delivery', 'food_delivery', 'service', 'restaurant', 'food', 'point_of_interest', 'establishment']",african_restaurant
ChIJwYtCF8AFdkgRDYyZ6Fk8C7U,猫の丼 Neko no Donburi,Japanese Restaurant,5.0,5.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Unit K12, Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=13045587102460906509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['japanese_restaurant', 'catering_service', 'meal_takeaway', 'food_delivery', 'service', 'restaurant', 'food', 'point_of_interest', 'establishment']",japanese_restaurant
ChIJm0SleF4FdkgRiJ7FIO5NgZE,JAPANESE YAMA SUSHI,Takeout Restaurant,5.0,1.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=10484747092642602632&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,,http://japaneseyamasushi.com/,CLOSED_TEMPORARILY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway
