tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current
8819732721fffff,53,53,8,0,54.907228702503375,-1.636220208132669,531.415,"POLYGON ((-1.635028010389464 54.911576892798365, -1.6422211918427172 54.91042397858626, -1.6434128289466596 54.90607553720645, -1.6374122180127193 54.9028802464394, -1.6302202320901202 54.90403316015407, -1.6290276617012018 54.90838136511232, -1.635028010389464 54.911576892798365))",0,True,True,False
881973275dfffff,54,54,8,0,54.91758457385964,-1.571489995080656,531.415,"POLYGON ((-1.5702927538061668 54.921930503077725, -1.577485257253816 54.920782111926265, -1.5786819383340844 54.91643593136083, -1.5726870477625545 54.91323837879779, -1.5654957409845178 54.91438677032571, -1.5642981282390422 54.91873271401942, -1.5702927538061668 54.921930503077725))",0,True,True,False
881973209bfffff,55,55,8,0,54.90376769839413,-1.6577982928199535,531.415,"POLYGON ((-1.6566077771420322 54.90811664185582, -1.6638011805368678 54.906962219260365, -1.664991135428134 54.90261302480162, -1.6589886208782316 54.89941848918846, -1.651796412632289 54.90057291099518, -1.6506055239176156 54.90492186918289, -1.6566077771420322 54.90811664185582))",0,True,True,False
8819732097fffff,56,56,8,0,54.90030216905142,-1.6793770408595805,531.415,"POLYGON ((-1.6781882076887111 54.90465186541635, -1.6853818309943887 54.903495934090834, -1.686570103231641 54.89914598681677, -1.6805656866545073 54.89595220696754, -1.6733732581148903 54.89710813721312, -1.6721840515165365 54.90145784836689, -1.6781882076887111 54.90465186541635))",0,True,True,False
881973359bfffff,57,57,8,0,54.92789975577252,-1.5067659713761363,531.415,"POLYGON ((-1.5055636905963863 54.93224342155719, -1.5127554977753712 54.93109955031359, -1.5139572188100425 54.92675563292033, -1.507968062835464 54.92355582406967, -1.5007774534555387 54.92469969656388, -1.499574802382095 54.92904337663737, -1.5055636905963863 54.93224342155719))",0,True,True,False
88197334a1fffff,58,58,8,0,54.93132911256191,-1.485192700614871,531.415,"POLYGON ((-1.4839887409012178 54.935672023347, -1.491180311934004 54.9345296580346, -1.492383712053258 54.93018649555406, -1.4863964707658897 54.92698593583391, -1.4792060979065416 54.92812830268829, -1.4780017682921602 54.93247122770018, -1.4839887409012178 54.935672023347))",0,True,True,False
8819733485fffff,59,59,8,0,54.93475395252543,-1.463620141894683,531.415,"POLYGON ((-1.4624145036999918 54.93909610805078, -1.469605836558934 54.937955248315696, -1.4708109153103486 54.93361284100823, -1.4648255902846965 54.93041153103249, -1.457635455972502 54.931552392601006, -1.456429448270321 54.935894562291196, -1.4624145036999918 54.93909610805078))",0,True,True,False
8819733489fffff,60,60,8,0,54.9381742767261,-1.4420483012963146,531.415,"POLYGON ((-1.4408409850748793 54.94251567673189, -1.4480320777327345 54.9413763222194, -1.4492388346624756 54.93703467034492, -1.4432554274712328 54.93383261072802, -1.43606553373236 54.93497196736545, -1.4348578483969892 54.939313381474236, -1.4408409850748793 54.94251567673189))",0,True,True,False
88197334ddfffff,61,61,8,0,54.94159008622953,-1.4204771848993196,531.415,"POLYGON ((-1.4192681911067797 54.9459307304564, -1.4264590415367142 54.94479288081083, -1.4276674761896073 54.94045198462885, -1.4216859884036583 54.93724917598573, -1.4144963372639134 54.9383870280477, -1.413286974751236 54.94272768631584, -1.4192681911067797 54.9459307304564))",0,True,True,False
88197336b3fffff,62,62,8,0,54.945001382103975,-1.3989067987819963,531.415,"POLYGON ((-1.3976961278754068 54.94934127029301, -1.4048867340509867 54.94820492515784, -1.406096845970425 54.94386478492743, -1.4001172791588905 54.94066122787346, -1.392927872643632 54.941797575716556, -1.391716833410983 54.94613747788516, -1.3976961278754068 54.94934127029301))",0,True,True,False
8819733697fffff,63,63,8,0,54.948408165420425,-1.3773371490214008,531.415,"POLYGON ((-1.3761248014591956 54.95274729731308, -1.383315161354415 54.951612456330864, -1.3845269500824555 54.94727307231071, -1.3785493058126357 54.94406876746176, -1.371360145946814 54.9452036114434, -1.3701474304528933 54.94954275725404, -1.3761248014591956 54.95274729731308))",0,False,False,False
881973270dfffff,64,64,8,0,54.91618352286123,-1.606256031149769,531.415,"POLYGON ((-1.6050614031114574 54.92053044269114, -1.6122548460073127 54.919379790325834, -1.6134489135225543 54.915032619285974, -1.607450470957072 54.911836337197684, -1.600258224310822 54.91298698944132, -1.5990632241109692 54.91733392387407, -1.6050614031114574 54.92053044269114))",0,True,True,False
8819732729fffff,65,65,8,0,54.91272930429326,-1.62783490336798,531.415,"POLYGON ((-1.626641957047073 54.91707697766547, -1.6338356247397259 54.91592481729296, -1.635028010389464 54.911576892798365, -1.6290276617012018 54.90838136511232, -1.6218351898777672 54.909533525071886, -1.6206418710038109 54.91388121310954, -1.626641957047073 54.91707697766547))",0,True,True,False
8819732743fffff,66,66,8,0,54.91963321836776,-1.584677836937487,531.415,"POLYGON ((-1.583481527626975 54.923979384392865, -1.5906747436957127 54.922830239685815, -1.5918704926317049 54.918483822363314, -1.5858739577738736 54.9152867864841, -1.5786819383340844 54.91643593136083, -1.577485257253816 54.920782111926265, -1.583481527626975 54.923979384392865))",0,True,True,False
