tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current,result_count
88194ad13bfffff,264.0,264,8,0,51.45183138,-0.132817293,531.415,"POLYGON ((-0.1315947164076863 51.456308468011656, -0.1382970616253158 51.455112184227374, -0.1395191587439313 51.45063484534612, -0.1340396913051884 51.447354057680016, -0.1273384109317498 51.44855038255844, -0.1261155332641019 51.45302745399369, -0.1315947164076863 51.456308468011656))",0,True,True,True,2.0
